,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
110,글래시,서울특별시 광진구 능동로 23-14 1F,칵테일 / 와인,3만원-4만원,19,3.5
111,제주올레포차,서울특별시 광진구 군자로 174,전통 주점 / 포차,2만원-3만원,4,
112,리바,서울특별시 광진구 워커힐로 177 비스타 워커힐 1F,칵테일 / 와인,4만원 이상,5,
113,캑터스493,서울특별시 광진구 면목로 24 1F,칵테일 / 와인,2만원-3만원,2,
114,노유,서울특별시 광진구 뚝섬로24길 16 1F,칵테일 / 와인,2만원-3만원,3,
115,에이커,서울특별시 광진구 동일로4길 31 1F,칵테일 / 와인,2만원-3만원,1,
116,라라주방,서울특별시 광진구 아차산로29길 28-3 1F,칵테일 / 와인,2만원-3만원,1,
117,심야식당 하리,서울특별시 광진구 동일로22길 52 B1,일반 주점,2만원-3만원,1,
118,디도재즈라운지,서울특별시 광진구 자양로18길 56 ,칵테일 / 와인,2만원-3만원,1,
119,몽,서울특별시 광진구 아차산로33길 25,칵테일 / 와인,4만원 이상,1,
120,페어이너프,서울특별시 광진구 뚝섬로 613-1 2F,칵테일 / 와인,3만원-4만원,1,
121,닭이닭,서울특별시 광진구 자양로22길 20,치킨 / 호프 / 펍,2만원-3만원,1,
122,화양주막,서울특별시 광진구 아차산로27길 4 1F,일반 주점,2만원-3만원,1,
