,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
902,온더,서울특별시 성동구 왕십리로14길 23 1F,베이커리,만원 미만,10,4.0
903,포포민즈낫띵,서울특별시 성동구 왕십리로10길 8  1F,카페 / 디저트,만원 미만,10,4.0
904,갈십리,서울특별시 성동구 마조로 15-11,카페 / 디저트,만원 미만,26,4.0
905,에이투비,서울특별시 성동구 아차산로11길 3 2F,카페 / 디저트,만원 미만,8,4.0
906,티룸,서울특별시 성동구 서울숲길 52 1F,카페 / 디저트,만원 미만,7,4.0
907,메종파이프그라운드,서울특별시 성동구 왕십리로 83-21 B124-5호,카페 / 디저트,만원 미만,7,4.0
908,코타티,서울특별시 성동구 상원4길 10,카페 / 디저트,만원 미만,8,4.0
909,브라운팟,서울특별시 성동구 무학봉28길 16,베이커리,만원 미만,6,4.0
910,maat,서울특별시 성동구 광나루로4길 9 1F,카페 / 디저트,만원 미만,7,4.0
911,메이플탑,서울특별시 성동구 성수이로14길 14 A동 2F,카페 / 디저트,만원 미만,15,3.9
912,바이 레인,서울특별시 성동구 왕십리로14길 12 1F,카페 / 디저트,만원 미만,15,3.9
913,멜로워커피,서울특별시 성동구 성수이로7길 39,카페 / 디저트,만원 미만,20,3.9
914,피어커피로스터스,서울특별시 성동구 광나루로4가길 24,카페 / 디저트,만원 미만,45,3.9
915,카멜 커피,서울특별시 성동구 성덕정19길 6 나사로교회 1F,카페 / 디저트,만원 미만,33,3.9
916,커피식탁,서울특별시 성동구 상원1길 15,카페 / 디저트,만원 미만,15,3.9
917,서울앵무새,서울특별시 성동구 서울숲9길 3,카페 / 디저트,만원 미만,15,3.9
918,키커피 컴퍼니,서울특별시 성동구 왕십리로 269 1F,카페 / 디저트,만원 미만,29,3.9
919,인더매스,서울특별시 성동구 마장로 270,카페 / 디저트,만원 미만,10,3.9
920,모멘토브루어스,서울특별시 성동구 상원6길 11-1,카페 / 디저트,만원 미만,22,3.9
921,봉순이네다락방,서울특별시 성동구 왕십리로21길 13-1,카페 / 디저트,만원 미만,24,3.9
