,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
181,로얄싸롱,서울특별시 서대문구 연희로11가길 43,기타 일식,만원-2만원,7,3.6
182,희로,서울특별시 서대문구 성산로 325,이자카야 / 오뎅 / 꼬치,만원-2만원,7,
183,오징어바다,서울특별시 서대문구 거북골로 21-9,회 / 스시,만원-2만원,1,
184,유월의살구나무,서울특별시 서대문구 거북골로 43-11 1F,회 / 스시,만원-2만원,9,
185,채쉐프의와쇼쿠,서울특별시 서대문구 연희맛로 7-8,정통 일식 / 일반 일식,만원-2만원,5,
186,사케아이,서울특별시 서대문구 성산로17길 30-14 1-2F,회 / 스시,만원-2만원,3,
187,안짱,서울특별시 서대문구 통일로39길 32 1F,퓨전 일식,만원-2만원,2,
188,나나하치,서울특별시 서대문구 연희로 153,이자카야 / 오뎅 / 꼬치,만원-2만원,3,
189,사까야,서울특별시 서대문구 연희로 185 한영빌딩,이자카야 / 오뎅 / 꼬치,만원-2만원,2,
190,마츠키,서울특별시 서대문구 응암로 116 1F,이자카야 / 오뎅 / 꼬치,만원-2만원,2,
191,와다이자카야,서울특별시 서대문구 증가로 120,이자카야 / 오뎅 / 꼬치,만원-2만원,1,
192,레게 키친,서울특별시 서대문구 연희로28길 18,퓨전 일식,만원-2만원,1,
193,오카이스시,서울특별시 서대문구 응암로 76,회 / 스시,만원-2만원,1,
194,오늘의식탁,서울특별시 서대문구 연희로 195 1F,돈부리 / 일본 카레 / 벤토,만원-2만원,1,
195,아토,서울특별시 서대문구 통일로37길 38 1F,이자카야 / 오뎅 / 꼬치,만원-2만원,3,
196,남오토코,서울특별시 서대문구 통일로 143-5,이자카야 / 오뎅 / 꼬치,만원-2만원,1,
197,이도현참치,서울특별시 서대문구 세무서길 71,정통 일식 / 일반 일식,만원-2만원,1,
198,초밥플러스,서울특별시 서대문구 충정로11길 8  1F,회 / 스시,만원-2만원,1,
199,효동바,서울특별시 서대문구 독립문로12길 18,퓨전 일식,2만원-3만원,5,3.9
200,유우,서울특별시 서대문구 연희로26길 23 럭스하우스 B1,기타 일식,2만원-3만원,8,
201,네코노키친,서울특별시 서대문구 거북골로 33-4,이자카야 / 오뎅 / 꼬치,2만원-3만원,1,
202,도쿄총각,서울특별시 서대문구 명지대2길 14,이자카야 / 오뎅 / 꼬치,2만원-3만원,2,
203,참치연,서울특별시 서대문구 연희로 82 브라운스톤연희 A동 105호,회 / 스시,2만원-3만원,1,
204,후지산,서울특별시 서대문구 연희로 79,정통 일식 / 일반 일식,4만원 이상,3,
205,사조참치,서울특별시 서대문구 통일로 107-39 사조빌딩,회 / 스시,4만원 이상,2,
206,오마카세 해,서울특별시 서대문구 연희맛로 12  101호,회 / 스시,4만원 이상,1,
207,걸리부,서울특별시 서대문구 연희맛로 31,정통 중식 / 일반 중식,만원 미만,10,4.4
208,락희안,서울특별시 서대문구 가재울로4길 53,정통 중식 / 일반 중식,만원 미만,5,4.4
209,오향만두,서울특별시 서대문구 연희맛로 22,딤섬 / 만두,만원 미만,20,4.0
210,편의방,서울특별시 서대문구 연희로 36,딤섬 / 만두,만원 미만,5,4.0
211,이품,서울특별시 서대문구 연희로11길 20,정통 중식 / 일반 중식,만원 미만,5,3.8
212,짬뽕주의,서울특별시 서대문구 충정로11길 12 2F,정통 중식 / 일반 중식,만원 미만,12,3.7
213,박가네짬뽕,서울특별시 서대문구 연희로10길 50,정통 중식 / 일반 중식,만원 미만,8,3.7
214,이화원,서울특별시 서대문구 연희맛로 13,정통 중식 / 일반 중식,만원 미만,5,3.4
215,3호선차이나,서울특별시 서대문구 통일로 430,정통 중식 / 일반 중식,만원 미만,8,
216,만복래,서울특별시 서대문구 증가로10길 6,정통 중식 / 일반 중식,만원 미만,5,
217,동보성,서울특별시 서대문구 통일로34길 48 인왕산현대아트,정통 중식 / 일반 중식,만원 미만,1,
218,씽씽,서울특별시 서대문구 연희로10길 72 서문빌리지,정통 중식 / 일반 중식,만원 미만,2,
219,왕왕,서울특별시 서대문구 연희맛로 27,정통 중식 / 일반 중식,만원 미만,2,
220,맛있는중식 차이리,서울특별시 서대문구 서소문로 43-45 2F c-6호,정통 중식 / 일반 중식,만원 미만,2,
221,화린,서울특별시 서대문구 통일로 421 1F,정통 중식 / 일반 중식,만원 미만,1,
222,유래성,서울특별시 서대문구 응암로 99,정통 중식 / 일반 중식,만원 미만,2,
223,걸리부,서울특별시 서대문구 연희맛로 31,정통 중식 / 일반 중식,만원 미만,15,4.4
224,락희안,서울특별시 서대문구 가재울로4길 53,정통 중식 / 일반 중식,만원 미만,10,4.4
225,오향만두,서울특별시 서대문구 연희맛로 22,딤섬 / 만두,만원 미만,20,4.0
226,이품,서울특별시 서대문구 연희로11길 20,정통 중식 / 일반 중식,만원 미만,5,3.8
227,짬뽕주의,서울특별시 서대문구 충정로11길 12 2F,정통 중식 / 일반 중식,만원 미만,12,3.7
228,박가네짬뽕,서울특별시 서대문구 연희로10길 50,정통 중식 / 일반 중식,만원 미만,8,3.7
229,이화원,서울특별시 서대문구 연희맛로 13,정통 중식 / 일반 중식,만원 미만,15,3.4
230,3호선차이나,서울특별시 서대문구 통일로 430,정통 중식 / 일반 중식,만원 미만,8,
231,만복래,서울특별시 서대문구 증가로10길 6,정통 중식 / 일반 중식,만원 미만,5,
232,계화원,서울특별시 서대문구 통일로39길 6,정통 중식 / 일반 중식,만원 미만,7,
233,동보성,서울특별시 서대문구 통일로34길 48 인왕산현대아트,정통 중식 / 일반 중식,만원 미만,1,
234,씽씽,서울특별시 서대문구 연희로10길 72 서문빌리지,정통 중식 / 일반 중식,만원 미만,2,
235,왕왕,서울특별시 서대문구 연희맛로 27,정통 중식 / 일반 중식,만원 미만,2,
236,화린,서울특별시 서대문구 통일로 421 1F,정통 중식 / 일반 중식,만원 미만,1,
237,유래성,서울특별시 서대문구 응암로 99,정통 중식 / 일반 중식,만원 미만,2,
238,목란,서울특별시 서대문구 연희로15길 21,정통 중식 / 일반 중식,2만원-3만원,10,4.3
239,연경,서울특별시 서대문구 연희로 145,정통 중식 / 일반 중식,2만원-3만원,10,3.6
240,롱보트스모커,서울특별시 서대문구 증가로 27 1F,기타 양식,만원 미만,9,4.5
241,링키지버거,서울특별시 서대문구 연희로11가길 53 1F,브런치 / 버거 / 샌드위치,만원 미만,20,4.2
242,제니스카페,서울특별시 서대문구 연희맛로 17-49,이탈리안,만원 미만,10,3.9
243,주인백파스타,서울특별시 서대문구 증가로10길 57,기타 양식,만원 미만,7,3.4
244,로라,서울특별시 서대문구 증가로32길 23-8 1F,이탈리안,만원 미만,5,3.0
245,깐쪼네,서울특별시 서대문구 경기대로 23,이탈리안,만원 미만,2,
246,03InNOut,서울특별시 서대문구 연희로11길 57 1F,브런치 / 버거 / 샌드위치,만원 미만,4,
247,에크리,서울특별시 서대문구 경기대로 42,브런치 / 버거 / 샌드위치,만원 미만,3,
248,파파존스,서울특별시 서대문구 성산로 379,기타 양식,만원 미만,3,
249,꼬망딸레부,서울특별시 서대문구 불광천길 202 1F,브런치 / 버거 / 샌드위치,만원 미만,3,
250,윈야드,서울특별시 서대문구 연희로11다길 9 1-2F,퓨전 양식,만원 미만,1,
251,타비함박,서울특별시 서대문구 연희맛로 17-14,스테이크 / 바베큐,만원 미만,3,
252,퀴즈노스,서울특별시 서대문구 가재울미래로 2 201동 112호,브런치 / 버거 / 샌드위치,만원 미만,1,
253,피자스쿨,서울특별시 서대문구 연희로 82,기타 양식,만원 미만,1,
254,풀칠,서울특별시 서대문구 증가로 1 2F,기타 양식,만원 미만,1,
255,10그램,서울특별시 서대문구 거북골로14길 32 DMC아이파크아파트 상가동 3F 104호,브런치 / 버거 / 샌드위치,만원 미만,1,
256,버거존,서울특별시 서대문구 명지대길 27,브런치 / 버거 / 샌드위치,만원 미만,1,
257,롱보트스모커,서울특별시 서대문구 증가로 27 1F,기타 양식,만원 미만,9,4.5
258,링키지버거,서울특별시 서대문구 연희로11가길 53 1F,브런치 / 버거 / 샌드위치,만원 미만,21,4.2
259,제니스카페,서울특별시 서대문구 연희맛로 17-49,이탈리안,만원 미만,15,3.9
260,주인백파스타,서울특별시 서대문구 증가로10길 57,기타 양식,만원 미만,7,3.4
261,로라,서울특별시 서대문구 증가로32길 23-8 1F,이탈리안,만원 미만,5,3.0
262,깐쪼네,서울특별시 서대문구 경기대로 23,이탈리안,만원 미만,2,
263,03InNOut,서울특별시 서대문구 연희로11길 57 1F,브런치 / 버거 / 샌드위치,만원 미만,4,
264,에크리,서울특별시 서대문구 경기대로 42,브런치 / 버거 / 샌드위치,만원 미만,3,
265,파파존스,서울특별시 서대문구 성산로 379,기타 양식,만원 미만,3,
266,꼬망딸레부,서울특별시 서대문구 불광천길 202 1F,브런치 / 버거 / 샌드위치,만원 미만,3,
267,윈야드,서울특별시 서대문구 연희로11다길 9 1-2F,퓨전 양식,만원 미만,1,
268,타비함박,서울특별시 서대문구 연희맛로 17-14,스테이크 / 바베큐,만원 미만,3,
269,배익헌씨,서울특별시 서대문구 홍연길 24,스테이크 / 바베큐,만원 미만,1,
270,퀴즈노스,서울특별시 서대문구 가재울미래로 2 201동 112호,브런치 / 버거 / 샌드위치,만원 미만,1,
271,피자스쿨,서울특별시 서대문구 연희로 82,기타 양식,만원 미만,1,
272,풀칠,서울특별시 서대문구 증가로 1 2F,기타 양식,만원 미만,1,
273,10그램,서울특별시 서대문구 거북골로14길 32 DMC아이파크아파트 상가동 3F 104호,브런치 / 버거 / 샌드위치,만원 미만,1,
274,버거존,서울특별시 서대문구 명지대길 27,브런치 / 버거 / 샌드위치,만원 미만,1,
