,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
229,보쌈별곡,서울특별시 서대문구 연세로5다길 22-3,고기 요리,만원-2만원,5,
230,동학물갈비,서울특별시 서대문구 연세로12길 37-3 1F,고기 요리,만원-2만원,5,
231,쭈꾸미달인,서울특별시 서대문구 연세로11길 32,해산물 요리,만원-2만원,5,
232,채선당,서울특별시 서대문구 연세로 23,탕 / 찌개 / 전골,만원-2만원,8,
233,명물갈비,서울특별시 서대문구 명물길 43-3,고기 요리,만원-2만원,1,
234,신촌서서갈비,서울특별시 마포구 서강로20길 10,고기 요리,만원-2만원,2,
235,군자대한곱창,서울특별시 서대문구 연세로5나길 8 1-2F,고기 요리,만원-2만원,5,
236,도둑고기,서울특별시 서대문구 연세로7길 20,고기 요리,만원-2만원,2,
237,미스터보쌈5379,서울특별시 서대문구 이화여대길 68,고기 요리,만원-2만원,5,
238,쟁반집8292,서울특별시 서대문구 연세로4길 27 1F,고기 요리,만원-2만원,5,
239,구이마을,서울특별시 서대문구 연세로5가길 32,고기 요리,만원-2만원,4,
240,어사출또,서울특별시 서대문구 연세로5가길 21,해산물 요리,만원-2만원,2,
241,대현매운족발,서울특별시 서대문구 연세로2길 93-5,고기 요리,만원-2만원,3,
242,신수로,서울특별시 마포구 토정로17길 11 1F,고기 요리,만원-2만원,4,
243,군삼겹,서울특별시 서대문구 연세로5가길 28,고기 요리,만원-2만원,14,
244,승미곱창,서울특별시 마포구 대흥로30길 18-1 1F,고기 요리,만원-2만원,4,
245,웅이네서서갈비,서울특별시 서대문구 신촌역로 13-1,고기 요리,만원-2만원,4,
246,배프로갈비,서울특별시 마포구 신촌로12가길 17,고기 요리,만원-2만원,3,
247,소왔쏘,서울특별시 서대문구 연세로9길 30,고기 요리,만원-2만원,5,
248,곱창선생,서울특별시 서대문구 연세로5가길 27,고기 요리,만원-2만원,2,
249,교촌치킨,서울특별시 서대문구 명물길 21,닭 / 오리 요리,만원-2만원,4,
250,신촌간이회집,서울특별시 서대문구 신촌로 63,해산물 요리,만원-2만원,4,
251,서강별찜,서울특별시 마포구 독막로26길 6 1F,해산물 요리,만원-2만원,2,
252,아저씨네낙지찜,서울특별시 서대문구 연세로5다길 39,해산물 요리,만원-2만원,4,
253,정정아식당,서울특별시 서대문구 연세로5가길 32,닭 / 오리 요리,만원-2만원,5,
254,한옥숯불돼지갈비,서울특별시 서대문구 명물1길 18,고기 요리,만원-2만원,2,
255,착한돼지,서울특별시 서대문구 명물길 40,고기 요리,만원-2만원,3,
256,신촌해물칼국수,서울특별시 서대문구 신촌로 125 2F,국수 / 면 요리,만원-2만원,3,
257,원조안동찜닭,서울특별시 서대문구 연세로7안길 2,닭 / 오리 요리,만원-2만원,3,
258,청석골감자탕순대국,서울특별시 마포구 백범로 13,탕 / 찌개 / 전골,만원-2만원,6,
259,송,서울특별시 서대문구 신촌로 83 현대백화점 신촌점 식당가 10F,기타 한식,만원-2만원,3,
260,끼로끼로부엉이,서울특별시 마포구 서강로 119 반석빌딩,고기 요리,만원-2만원,3,
261,삼미식당,서울특별시 서대문구 연세로7길 29,고기 요리,만원-2만원,2,
262,동경삼겹살,서울특별시 서대문구 연세로 1,고기 요리,만원-2만원,2,
263,구일당,서울특별시 서대문구 북아현로 71 1F,닭 / 오리 요리,만원-2만원,1,
264,죽미인,서울특별시 마포구 백범로2길 12 1F,기타 한식,만원-2만원,2,
265,예소원,서울특별시 서대문구 성산로 535,고기 요리,만원-2만원,3,
266,영광굴비정식,서울특별시 마포구 대흥로 43,해산물 요리,만원-2만원,2,
267,마포육감식당,서울특별시 마포구 대흥로24길 24,고기 요리,만원-2만원,2,
268,강남불백,서울특별시 서대문구 연세로4길 6,고기 요리,만원-2만원,1,
269,철다리곱창,서울특별시 서대문구 북아현로 46,고기 요리,만원-2만원,1,
270,60계치킨,서울특별시 서대문구 연세로9길 10-5 1-2F,닭 / 오리 요리,만원-2만원,4,
271,본죽앤비빔밥카페,서울특별시 서대문구 연세로 20,기타 한식,만원-2만원,2,
272,옹고집,서울특별시 마포구 고산길 16,고기 요리,만원-2만원,2,
273,곱창먹방,서울특별시 서대문구 이화여대길 64,고기 요리,만원-2만원,2,
274,계백집,서울특별시 서대문구 신촌로 83 현대백화점 신촌점 B1,탕 / 찌개 / 전골,만원-2만원,3,
275,신미불닭발,서울특별시 서대문구 명물길 50-8,닭 / 오리 요리,만원-2만원,5,
276,신촌영양센터,서울특별시 서대문구 연세로4길 34 1F,탕 / 찌개 / 전골,만원-2만원,4,
277,돈노코돈먹기,서울특별시 서대문구 이화여대3길 29 2F,고기 요리,만원-2만원,3,
