,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
97,나무그늘집,서울특별시 마포구 연남로 8,해산물 요리,만원-2만원,1,
98,BBQ치킨,서울특별시 마포구 연희로 3 1F,닭 / 오리 요리,만원-2만원,2,
99,대왕꼼장어,서울특별시 마포구 양화로23길 16,해산물 요리,만원-2만원,1,
100,곱깨비,서울특별시 마포구 성미산로 190-33 1F,고기 요리,만원-2만원,1,
101,맛돈,서울특별시 마포구 동교로 243  1F,고기 요리,만원-2만원,1,
102,섬,서울특별시 마포구 동교로46길 42,한정식 / 백반 / 정통 한식,만원-2만원,1,
103,립스틱,서울특별시 마포구 동교로 220-5,고기 요리,만원-2만원,2,
104,종로계림닭도리탕원조,서울특별시 마포구 동교로38길 33 지빌딩 1F,닭 / 오리 요리,만원-2만원,2,
105,제주생선본가,서울특별시 마포구 양화로23길 10-10,해산물 요리,만원-2만원,1,
106,연남고깃집,서울특별시 마포구 동교로 249,고기 요리,만원-2만원,1,
107,뜰애우곱창,서울특별시 마포구 동교로 255,고기 요리,만원-2만원,1,
108,곱하다,서울특별시 마포구 동교로46길 27 1F,탕 / 찌개 / 전골,만원-2만원,1,
109,치킨플레이스,서울특별시 마포구 동교로 236 2F,닭 / 오리 요리,만원-2만원,1,
110,수을관,서울특별시 마포구 동교로38길 19 2.5F,퓨전 한식,2만원-3만원,7,4.4
111,바다회사랑,서울특별시 마포구 동교로27길 60,해산물 요리,2만원-3만원,45,4.3
112,청년화로1987,서울특별시 마포구 동교로 219,고기 요리,2만원-3만원,14,3.9
113,정양집,서울특별시 마포구 동교로39길 4 1F,고기 요리,2만원-3만원,6,3.7
114,마음,서울특별시 마포구 동교로51길 77-11 1F,퓨전 한식,2만원-3만원,8,
115,연남족발1987,서울특별시 마포구 동교로 222,고기 요리,2만원-3만원,6,
116,아카사니,서울특별시 마포구 동교로 278 1F,퓨전 한식,2만원-3만원,2,
117,풍천장어,서울특별시 마포구 동교로27길 39,해산물 요리,2만원-3만원,5,
118,아필립,서울특별시 마포구 성미산로 191,고기 요리,2만원-3만원,4,
119,영덕막회물회,서울특별시 마포구 월드컵북로2길 82,해산물 요리,2만원-3만원,1,
120,해족,서울특별시 마포구 동교로27길 22,해산물 요리,2만원-3만원,2,
121,마포곱창타운,서울특별시 마포구 동교로27길 8 호성빌딩 1F,고기 요리,2만원-3만원,1,
122,돈조세,서울특별시 마포구 동교로 254,고기 요리,2만원-3만원,3,
123,도리집,서울특별시 마포구 동교로38길 4 2F,닭 / 오리 요리,2만원-3만원,1,
124,맛깔1987,서울특별시 마포구 동교로 212-9,해산물 요리,2만원-3만원,1,
125,우미집1947,서울특별시 마포구 동교로51길 91,탕 / 찌개 / 전골,2만원-3만원,1,
126,미자씨,서울특별시 마포구 동교로38길 6  2F,퓨전 한식,2만원-3만원,1,
127,연피랑,서울특별시 마포구 동교로46길 3 2F,해산물 요리,2만원-3만원,1,
128,연남어부,서울특별시 마포구 동교로 220 ,해산물 요리,2만원-3만원,1,
129,홍대닭한마리,서울특별시 마포구 월드컵북로2길 85,닭 / 오리 요리,2만원-3만원,1,
130,무겐스위치,서울특별시 마포구 동교로 242-13 ,라멘 / 소바 / 우동,만원 미만,8,4.5
131,야키토리 미식,서울특별시 마포구 성미산로 189-5 2F,이자카야 / 오뎅 / 꼬치,만원 미만,10,4.4
132,쿄라멘,서울특별시 마포구 동교로46길 25,라멘 / 소바 / 우동,만원 미만,45,4.4
133,사루카메,서울특별시 마포구 연남로 15 1F,라멘 / 소바 / 우동,만원 미만,50,4.3
134,하나라멘,서울특별시 마포구 동교로38길 27-4 1F,라멘 / 소바 / 우동,만원 미만,25,4.2
135,유부,서울특별시 마포구 동교로 277 1F,기타 일식,만원 미만,24,4.1
136,열정타코,서울특별시 마포구 성미산로29길 42 1F,철판 요리,만원 미만,9,4.1
137,하쿠텐라멘,서울특별시 마포구 동교로 266-12,라멘 / 소바 / 우동,만원 미만,19,4.0
138,우동가조쿠,서울특별시 마포구 양화로19길 18 화성빌딩 1F,라멘 / 소바 / 우동,만원 미만,16,4.0
139,락희돈,서울특별시 마포구 월드컵북로2길 86,이자카야 / 오뎅 / 꼬치,만원 미만,18,3.9
140,566라멘,서울특별시 마포구 연남로3길 33,라멘 / 소바 / 우동,만원 미만,30,3.8
141,오군수제고로케,서울특별시 마포구 동교로27길 62,기타 일식,만원 미만,9,3.7
142,히메지,서울특별시 마포구 성미산로 200,돈부리 / 일본 카레 / 벤토,만원 미만,30,3.5
143,키친숲,서울특별시 마포구 동교로 256-10 1F,돈부리 / 일본 카레 / 벤토,만원 미만,5,
144,키햐아,서울특별시 마포구 동교로38길 35 3F,정통 일식 / 일반 일식,만원 미만,5,
145,미츠루,서울특별시 마포구 동교로 266-8 B 102호,정통 일식 / 일반 일식,만원 미만,4,
146,유경당,서울특별시 마포구 와우산로37길 7 2F,돈부리 / 일본 카레 / 벤토,만원 미만,4,
147,히루마,서울특별시 마포구 동교로32길 8,라멘 / 소바 / 우동,만원 미만,4,
148,스시올로지,서울특별시 마포구 동교로 266-11,회 / 스시,만원-2만원,79,4.5
149,소점,서울특별시 마포구 성미산로17길 99,철판 요리,만원-2만원,10,4.5
150,요코쵸,서울특별시 마포구 성미산로 161-15,이자카야 / 오뎅 / 꼬치,만원-2만원,89,4.4
151,혼네,서울특별시 마포구 동교로46길 42-3,라멘 / 소바 / 우동,만원-2만원,125,4.4
152,온정,서울특별시 마포구 동교로 262-10 1F,돈부리 / 일본 카레 / 벤토,만원-2만원,41,4.4
153,이와나시,서울특별시 마포구 성미산로 190-8 2F,정통 일식 / 일반 일식,만원-2만원,10,4.3
154,연어롭다,서울특별시 마포구 동교로38길 42,회 / 스시,만원-2만원,98,4.2
155,오복수산,서울특별시 마포구 성미산로 198,돈부리 / 일본 카레 / 벤토,만원-2만원,60,4.2
156,온미동,서울특별시 마포구 월드컵북로4길 95,돈부리 / 일본 카레 / 벤토,만원-2만원,20,4.2
157,로야토야,서울특별시 마포구 월드컵북로6길 57 민호빌딩 1F,정통 일식 / 일반 일식,만원-2만원,94,4.1
158,거북이의꿈,서울특별시 마포구 성미산로 190-31 1F,라멘 / 소바 / 우동,만원-2만원,27,4.1
159,다인,서울특별시 마포구 동교로46길 10 2F 201호,정통 일식 / 일반 일식,만원-2만원,25,4.1
160,단디,서울특별시 마포구 동교로 265 1F,돈부리 / 일본 카레 / 벤토,만원-2만원,12,4.0
161,미쁘동,서울특별시 마포구 동교로38길 33-21 2F,돈부리 / 일본 카레 / 벤토,만원-2만원,51,3.9
162,규자카야모토,서울특별시 마포구 동교로 276 2F,이자카야 / 오뎅 / 꼬치,만원-2만원,31,3.9
163,토마,서울특별시 마포구 월드컵북로6길 61,돈부리 / 일본 카레 / 벤토,만원-2만원,27,3.9
164,동차밥,서울특별시 마포구 동교로38길 16 3F,정통 일식 / 일반 일식,만원-2만원,37,3.9
165,카쿠시타,서울특별시 마포구 동교로38길 33-15 1F,정통 일식 / 일반 일식,만원-2만원,11,3.9
166,고시고시,서울특별시 마포구 동교로38길 33-21 1F,퓨전 일식,만원-2만원,5,3.9
167,육구덮밥,서울특별시 마포구 성미산로 190-3 1F,돈부리 / 일본 카레 / 벤토,만원-2만원,6,3.9
168,하스,서울특별시 마포구 연희로1길 19,이자카야 / 오뎅 / 꼬치,만원-2만원,11,3.8
169,흑심,서울특별시 마포구 동교로 262-10 2F,까스 요리,만원-2만원,10,3.8
170,이주방,서울특별시 마포구 연희로 33 2F,이자카야 / 오뎅 / 꼬치,만원-2만원,7,3.7
171,스시지현,서울특별시 마포구 동교로 227-7 1F,회 / 스시,만원-2만원,9,3.7
172,연하동,서울특별시 마포구 연남로 6,정통 일식 / 일반 일식,만원-2만원,12,3.6
173,우와,서울특별시 마포구 성미산로 161-11 2F,철판 요리,만원-2만원,4,3.4
