,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
440,카페지밥,서울특별시 종로구 북촌로 137-19,카페 / 디저트,만원 미만,1,
441,소격동60,서울특별시 종로구 삼청로 54-16,카페 / 디저트,만원 미만,1,
442,츄로101,서울특별시 종로구 삼청로 99,카페 / 디저트,만원 미만,3,
443,오가다,서울특별시 종로구 인사동길 60,카페 / 디저트,만원 미만,1,
444,매스커피,서울특별시 종로구 계동길 17,카페 / 디저트,만원 미만,1,
445,레아,서울특별시 종로구 인사동길 51,카페 / 디저트,만원 미만,1,
446,베르트,서울특별시 종로구 북촌로5길 15 1F,카페 / 디저트,만원 미만,1,
447,빅스트로우,서울특별시 종로구 북촌로5길 6,카페 / 디저트,만원 미만,1,
448,아꼬떼,서울특별시 종로구 계동길 5,카페 / 디저트,만원 미만,3,
449,소소하게,서울특별시 종로구 율곡로1길 40-59,카페 / 디저트,만원 미만,2,
450,담쟁이집,서울특별시 종로구 인사동11길 20,카페 / 디저트,만원 미만,1,
451,카페얼티밋,서울특별시 종로구 계동길 57 1F,카페 / 디저트,만원 미만,1,
452,카페호미,서울특별시 종로구 삼청로 22,카페 / 디저트,만원 미만,2,
453,계동107,서울특별시 종로구 창덕궁1길 41,카페 / 디저트,만원 미만,1,
454,배스킨라빈스,서울특별시 종로구 율곡로3길 74-1,카페 / 디저트,만원 미만,1,
455,꽃보담 플라워보자기아트,서울특별시 종로구 북촌로5길 19-15 1F,카페 / 디저트,만원 미만,1,
456,통인가게꿀타래,서울특별시 종로구 인사동길 38,베이커리,만원 미만,1,
457,즐거운찻집,서울특별시 종로구 인사동길 55-2 2F,카페 / 디저트,만원 미만,1,
458,브람스,서울특별시 종로구 율곡로 61,카페 / 디저트,만원 미만,3,
459,커피빈,서울특별시 종로구 삼청로 109,카페 / 디저트,만원 미만,2,
460,쿠크봉,서울특별시 종로구 인사동길 49 2F 13호,카페 / 디저트,만원 미만,2,
461,감동칩스,서울특별시 종로구 율곡로3길 83,카페 / 디저트,만원 미만,2,
462,자후커피,서울특별시 종로구 삼봉로 81 두산위브파빌리온 1F,카페 / 디저트,만원 미만,1,
463,크렘브,서울특별시 종로구 계동길 62 1F,카페 / 디저트,만원 미만,2,
464,아마스빈버블티,서울특별시 종로구 북촌로 2,카페 / 디저트,만원 미만,1,
465,꽃이피움,서울특별시 종로구 우정국로 68 동덕빌딩 1F,카페 / 디저트,만원 미만,1,
466,book&press,서울특별시 종로구 인사동길 7,카페 / 디저트,만원 미만,1,
467,카페아이엠티,서울특별시 종로구 계동길 19,카페 / 디저트,만원 미만,2,
468,코런트,서울특별시 종로구 계동길 128 2F 202호,카페 / 디저트,만원 미만,1,
469,자미당,서울특별시 종로구 북촌로 14,카페 / 디저트,만원 미만,1,
470,흑화당,서울특별시 종로구 율곡로1길 74-13 1F,카페 / 디저트,만원 미만,1,
471,아트마,서울특별시 종로구 율곡로 49-16  1F,카페 / 디저트,만원 미만,1,
472,ten8,서울특별시 종로구 율곡로 65 ,카페 / 디저트,만원 미만,1,
473,와플샵,서울특별시 종로구 계동길 5 ,카페 / 디저트,만원 미만,1,
474,낙원떡집,서울특별시 종로구 인사동길 25,카페 / 디저트,만원 미만,1,
475,데일리브라운,서울특별시 종로구 삼청로7길 37,카페 / 디저트,만원 미만,2,
