,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
227,은행골,서울특별시 도봉구 마들로 684,회 / 스시,2만원-3만원,3,
228,스시다네,서울특별시 강북구 한천로131길 29,회 / 스시,2만원-3만원,2,
229,국태야,서울특별시 강북구 도봉로87길 26-12,회 / 스시,2만원-3만원,1,
230,삿뽀로,서울특별시 도봉구 도봉로 610,정통 일식 / 일반 일식,2만원-3만원,1,
231,고메즈,서울특별시 도봉구 해등로17길 44,이자카야 / 오뎅 / 꼬치,2만원-3만원,2,
232,이자카야 늘,서울특별시 도봉구 마들로11가길 16,이자카야 / 오뎅 / 꼬치,2만원-3만원,1,
233,이찌방이야기,서울특별시 강북구 도봉로87길 25 1F,이자카야 / 오뎅 / 꼬치,2만원-3만원,1,
234,아카,서울특별시 강북구 월계로7길 34,이자카야 / 오뎅 / 꼬치,2만원-3만원,2,
235,수정궁,서울특별시 도봉구 방학로 173,딤섬 / 만두,만원 미만,13,4.1
236,쌍문동판다쓰,서울특별시 도봉구 우이천로24길 49 다온쉐르빌,정통 중식 / 일반 중식,만원 미만,10,4.0
237,원성반점,서울특별시 도봉구 노해로 233-1,정통 중식 / 일반 중식,만원 미만,13,4.0
238,홍방원,서울특별시 도봉구 도봉로169나길 47,정통 중식 / 일반 중식,만원 미만,7,4.0
239,창동짬뽕,서울특별시 도봉구 노해로63길 84,정통 중식 / 일반 중식,만원 미만,18,3.7
240,윤짬뽕,서울특별시 도봉구 방학로 183,정통 중식 / 일반 중식,만원 미만,11,3.6
241,수수,서울특별시 도봉구 마들로 693,정통 중식 / 일반 중식,만원 미만,5,
242,보배반점,서울특별시 강북구 솔샘로 293 승은빌딩 1F,정통 중식 / 일반 중식,만원 미만,2,
243,옥류짬뽕,서울특별시 도봉구 방학로 107,정통 중식 / 일반 중식,만원 미만,5,
244,세세,서울특별시 강북구 덕릉로 43,정통 중식 / 일반 중식,만원 미만,5,
245,더차우,서울특별시 도봉구 노해로63가길 63 창동신도브래뉴1차상가 2F,정통 중식 / 일반 중식,만원 미만,4,
246,사거리짬뽕집,서울특별시 도봉구 방학로 99-16,정통 중식 / 일반 중식,만원 미만,2,
247,차우린,서울특별시 강북구 도봉로 352  110-114호,정통 중식 / 일반 중식,만원 미만,1,
248,라화쿵부,서울특별시 도봉구 노해로63길 78 2F,기타 중식,만원 미만,2,
249,여향짬뽕,서울특별시 도봉구 방학로10길 4,정통 중식 / 일반 중식,만원 미만,2,
250,짬뽕장이,서울특별시 강북구 수유로 55,정통 중식 / 일반 중식,만원 미만,1,
251,향원,서울특별시 도봉구 덕릉로59길 62,정통 중식 / 일반 중식,만원 미만,1,
252,공룡도배부른안심탕수육,서울특별시 도봉구 덕릉로60길 7 ,정통 중식 / 일반 중식,만원 미만,1,
