,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
218,부가네얼큰이,서울특별시 마포구 서강로13길 41,닭 / 오리 요리,만원-2만원,2,
219,홍춘천치즈닭갈비,서울특별시 마포구 만리재옛길 24-6,닭 / 오리 요리,만원-2만원,4,
220,무쇠김치삼겹,서울특별시 마포구 와우산로21길 20-5 1F,고기 요리,만원-2만원,5,
221,미친닭,서울특별시 마포구 백범로 199 메트로디오빌 103A,닭 / 오리 요리,만원-2만원,3,
222,장남식당,서울특별시 마포구 토정로33길 5,고기 요리,만원-2만원,2,
223,닭발상점,서울특별시 마포구 와우산로29바길 12,닭 / 오리 요리,만원-2만원,2,
224,우리회수산,서울특별시 마포구 도화길 18,해산물 요리,만원-2만원,6,
225,사람사는 고깃집 김일도,서울특별시 마포구 토정로37길 41 하나프라자  1F 102호,고기 요리,만원-2만원,2,
226,원조부안집,서울특별시 마포구 토정로 311 ,고기 요리,만원-2만원,2,
227,가오곱창,서울특별시 마포구 양화로16길 30-5,고기 요리,만원-2만원,5,
228,홍박아구찜,서울특별시 마포구 마포대로7길 11 용진빌딩,해산물 요리,만원-2만원,1,
229,두껍삼,서울특별시 마포구 독막로 331,고기 요리,만원-2만원,3,
230,곱창파는고깃집,서울특별시 마포구 마포대로 173-14 마포센텀슬로우스퀘어 4F,고기 요리,만원-2만원,2,
231,원당감자탕 빨간낙지,서울특별시 마포구 도화길 35,탕 / 찌개 / 전골,만원-2만원,5,
232,마포나루,서울특별시 마포구 마포대로 68 대림아크로타워,닭 / 오리 요리,만원-2만원,6,
233,무국식탁 편백집,서울특별시 마포구 신촌로 264,탕 / 찌개 / 전골,만원-2만원,7,
234,둥지닭볶음탕,서울특별시 마포구 와우산로29마길 16,닭 / 오리 요리,만원-2만원,3,
235,삼형제찌개마을,서울특별시 마포구 대흥로 86-1,한정식 / 백반 / 정통 한식,만원-2만원,2,
236,대포막창,서울특별시 마포구 양화로6길 57-5,고기 요리,만원-2만원,3,
237,머구리,서울특별시 마포구 도화4길 7,해산물 요리,만원-2만원,1,
238,돈오락쪽갈비,서울특별시 마포구 독막로 295 삼부골든타워 ,고기 요리,만원-2만원,1,
239,추돈가,서울특별시 마포구 성암로 211-8 1F,고기 요리,만원-2만원,1,
240,마포구이구이,서울특별시 마포구 마포대로4가길 45,한정식 / 백반 / 정통 한식,만원-2만원,1,
241,이공족발,서울특별시 마포구 어울마당로 70 2F,고기 요리,만원-2만원,2,
242,바브로,서울특별시 마포구 마포대로4다길 31 1F,퓨전 한식,만원-2만원,1,
243,주미랑고추장불고기,서울특별시 마포구 서강로16길 69,고기 요리,만원-2만원,5,
244,육선생,서울특별시 마포구 도화길 8-2,고기 요리,만원-2만원,3,
245,공덕닭발왕,서울특별시 마포구 만리재옛길 24-1,닭 / 오리 요리,만원-2만원,2,
246,맛있는곱창,서울특별시 마포구 독막로3길 18,탕 / 찌개 / 전골,만원-2만원,3,
247,계림,서울특별시 마포구 매봉산로 80 1F 10호,닭 / 오리 요리,만원-2만원,3,
248,박달재,서울특별시 마포구 토정로37가길 19,닭 / 오리 요리,만원-2만원,1,
249,서울큰입탕,서울특별시 마포구 도화길 14-5,해산물 요리,만원-2만원,2,
250,속초착한코다리,서울특별시 마포구 토정로 206 새누리교회 1F,해산물 요리,만원-2만원,1,
251,최고집,서울특별시 마포구 숭문길 6,고기 요리,만원-2만원,1,
252,어물전,서울특별시 마포구 백범로20길 12 B1,한정식 / 백반 / 정통 한식,만원-2만원,3,
253,옥자회관,서울특별시 마포구 성암로 219-6 1F,기타 한식,만원-2만원,3,
