,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
794,군선생,서울특별시 강동구 진황도로 99 한신휴플러스,전통 주점 / 포차,만원-2만원,1,,37.5360136,127.1374548
795,모비딕,서울특별시 강동구 양재대로 1466 B1,칵테일 / 와인,만원-2만원,1,,37.5367231,127.1398558
796,펀비어킹,서울특별시 강동구 진황도로 94,치킨 / 호프 / 펍,만원-2만원,1,,37.5359353,127.1365993
797,파타야,서울특별시 강동구 동남로71길 20-10,치킨 / 호프 / 펍,만원-2만원,2,,37.5523113,127.1552088
798,월요일,서울특별시 강동구 올림픽로62길 18 1F,일반 주점,2만원-3만원,8,3.7,37.53625,127.1237871
799,단골손님,서울특별시 강동구 천호대로157길 31 2F,일반 주점,2만원-3만원,2,,37.5391443,127.1273311
800,선선히,서울특별시 강동구 천호대로151길 10  1F,칵테일 / 와인,2만원-3만원,1,,37.5395135,127.1227995
801,온더무드,서울특별시 강동구 올림픽로70길 51 2F,칵테일 / 와인,2만원-3만원,1,,37.5392371,127.1267224
802,용용선생,서울특별시 강동구 천호대로157길 19 2F,일반 주점,2만원-3만원,1,,37.5387743,127.1270186
803,한주,서울특별시 강동구 진황도로 87 1F,일반 주점,2만원-3만원,1,,37.5363563,127.1362663
