,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
171,용치국수,서울특별시 서초구 동광로18길 32,국수 / 면 요리,만원 미만,1,,37.4903735,126.9901065
172,청국장 순두부,서울특별시 서초구 방배로13길 29,탕 / 찌개 / 전골,만원 미만,1,,37.4825211,126.9949973
173,수향,서울특별시 서초구 신반포로 지하200 강남고속버스터미널,한정식 / 백반 / 정통 한식,만원 미만,1,,37.506123,127.003846
174,이수명가부대찌개,서울특별시 서초구 서초대로 90,탕 / 찌개 / 전골,만원 미만,1,,37.4869493,126.9923022
175,골드김밥,서울특별시 서초구 동광로19길 1,기타 한식,만원 미만,1,,37.4925602,126.9894562
176,꿉당,서울특별시 서초구 강남대로 615 1F,고기 요리,만원-2만원,58,4.6,37.5166201,127.0188711
177,신사약방,서울특별시 서초구 나루터로12길 35 1F,고기 요리,만원-2만원,12,4.4,37.5139033,127.0182054
178,영동설렁탕,서울특별시 서초구 강남대로101안길 24,탕 / 찌개 / 전골,만원-2만원,40,4.2,37.5161224,127.0174252
179,신사 고집,서울특별시 서초구 강남대로99길 43,고기 요리,만원-2만원,12,4.2,37.5145937,127.0172507
180,의정부평양면옥,서울특별시 서초구 강남대로93길 28,국수 / 면 요리,만원-2만원,25,4.1,37.5129064,127.0189231
181,한성돈까스,서울특별시 서초구 나루터로12길 34,기타 한식,만원-2만원,14,4.1,37.5139005,127.0178706
182,신미경정통춘천닭갈비,서울특별시 서초구 방배로16길 11-3,닭 / 오리 요리,만원-2만원,12,4.0,37.4846646,126.9962621
183,먹거리양곱창,서울특별시 서초구 강남대로99길 35 원창빌딩,고기 요리,만원-2만원,10,4.0,37.5147641,127.0176616
184,일미옥,서울특별시 서초구 서초대로19길 10-21,탕 / 찌개 / 전골,만원-2만원,5,4.0,37.4880354,126.9923362
185,마틸다 바베큐치킨,서울특별시 서초구 신반포로 219 8동 B1 5-8호,닭 / 오리 요리,만원-2만원,9,3.9,37.5074632,127.008031
186,순대실록,서울특별시 서초구 신반포로 176 센트럴시티 터미널 1MF M9호,탕 / 찌개 / 전골,만원-2만원,21,3.8,37.5041299,127.0030692
187,삼육가,서울특별시 서초구 방배천로 10,고기 요리,만원-2만원,14,3.8,37.4774123,126.9830078
188,알아서주는집,서울특별시 서초구 강남대로101안길 15-1 진산빌딩,한정식 / 백반 / 정통 한식,만원-2만원,8,3.7,37.5162361,127.0179115
189,산들해,서울특별시 서초구 반포대로 287,한정식 / 백반 / 정통 한식,만원-2만원,19,3.7,37.5044951,127.0007548
190,삼거리푸줏간,서울특별시 서초구 사평대로 205 YG리퍼블릭 센트럴시티점,고기 요리,만원-2만원,10,3.6,37.5044253,127.0077601
191,이수족발,서울특별시 서초구 방배천로4길 42,고기 요리,만원-2만원,12,3.5,37.4774084,126.9846495
192,이수통닭,서울특별시 서초구 방배천로 92 세양아르비채,닭 / 오리 요리,만원-2만원,20,3.4,37.4845914,126.9833797
193,달가마,서울특별시 서초구 신반포로 176 파미에스테이션 1F,한정식 / 백반 / 정통 한식,만원-2만원,7,3.4,37.5041299,127.0030692
194,무월식탁,서울특별시 서초구 사평대로 205 파미에스테이션 2F 215호,퓨전 한식,만원-2만원,30,3.3,37.5039769,127.0065749
195,반포치킨,서울특별시 서초구 고무래로8길 5 구반포상가,닭 / 오리 요리,만원-2만원,20,3.1,37.502262,127.0104579
196,왕배화로,서울특별시 서초구 방배천로 12-9 성도빌딩,고기 요리,만원-2만원,4,,37.4775947,126.9834801
197,구이어,서울특별시 서초구 강남대로91길 12 1F,고기 요리,만원-2만원,1,,37.5120884,127.0199134
198,화니,서울특별시 서초구 신반포로 176 신세계백화점 강남점 11F,한정식 / 백반 / 정통 한식,만원-2만원,9,,37.5041299,127.0030692
199,오 코다리,서울특별시 서초구 방배로 62 성산빌딩,해산물 요리,만원-2만원,1,,37.4872223,126.9826981
