,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
364,프로티너,서울특별시 강남구 선릉로90길 56 1F,기타 양식,만원 미만,4,3.7,37.5050714,127.0537731
365,압구정샌드위치,서울특별시 강남구 삼성로 212-3 B1,브런치 / 버거 / 샌드위치,만원 미만,2,,37.4974576,127.0653265
366,고피자,서울특별시 강남구 삼성로 301,이탈리안,만원 미만,6,,37.4990582,127.0603711
367,보스버거,서울특별시 강남구 도곡로69길 14 1F,브런치 / 버거 / 샌드위치,만원 미만,4,,37.4982176,127.0559733
368,모스버거,서울특별시 강남구 남부순환로 2936 원플러스상가 1F,브런치 / 버거 / 샌드위치,만원 미만,4,,37.4933099,127.0619031
369,셰프리푸드트럭,서울특별시 강남구 도곡로 401 롯데백화점 강남점,스테이크 / 바베큐,만원 미만,1,,37.496941,127.05332
370,노브랜드버거,서울특별시 강남구 남부순환로 2947 1F,브런치 / 버거 / 샌드위치,만원 미만,2,,37.4945186,127.0626332
371,비마이게스트,서울특별시 강남구 테헤란로108길 11,브런치 / 버거 / 샌드위치,만원 미만,3,,37.5086544,127.0661619
372,피자먹다,서울특별시 강남구 도곡로 516  상가 114호,기타 양식,만원 미만,1,,37.4991258,127.0629873
373,곰스603,서울특별시 강남구 테헤란로82길 11 1F,브런치 / 버거 / 샌드위치,만원 미만,3,,37.5061978,127.0580625
374,미태리,서울특별시 강남구 선릉로90길 70 2F,기타 양식,만원 미만,1,,37.5054595,127.0548721
375,스파게티스토리,서울특별시 강남구 역삼로64길 26,기타 양식,만원 미만,2,,37.4993857,127.053311
376,롤링파스타,서울특별시 강남구 도곡로 442 진흥빌딩 201호,기타 양식,만원 미만,2,,37.498989,127.0601857
377,버거킹,서울특별시 강남구 남부순환로 2936 원플러스상가 1-2F,브런치 / 버거 / 샌드위치,만원 미만,7,,37.4933099,127.0619031
378,오마이보울,서울특별시 강남구 역삼로64길 5,기타 양식,만원 미만,4,,37.5007356,127.0529932
379,빨간모자피자,서울특별시 강남구 역삼로 437,기타 양식,만원 미만,1,,37.5019463,127.0547501
380,에픽버거,서울특별시 강남구 삼성로 225,브런치 / 버거 / 샌드위치,만원 미만,6,,37.4971552,127.0614003
381,베카프리미엄델리샵,서울특별시 강남구 역삼로 521,브런치 / 버거 / 샌드위치,만원 미만,1,,37.5037453,127.06024
382,홍루이젠,서울특별시 강남구 도곡로78길 7,브런치 / 버거 / 샌드위치,만원 미만,2,,37.4975665,127.0592928
383,퀴즈노스서브,서울특별시 강남구 역삼로 519 케이제이빌딩 1F 1호,브런치 / 버거 / 샌드위치,만원 미만,1,,37.5037312,127.0600569
384,맘스터치,서울특별시 강남구 삼성로 229,브런치 / 버거 / 샌드위치,만원 미만,2,,37.4975502,127.0610934
385,노브랜드버거,서울특별시 강남구 도곡로 501 SM타워 B1 108호,브런치 / 버거 / 샌드위치,만원 미만,1,,37.4993641,127.0611058
386,옐로트렁크,서울특별시 강남구 테헤란로86길 10 ,브런치 / 버거 / 샌드위치,만원 미만,1,,37.5066528,127.0589639
387,써브웨이,서울특별시 강남구 삼성로61길 22,브런치 / 버거 / 샌드위치,만원 미만,1,,37.4990531,127.0585979
388,피자리아시오,서울특별시 강남구 삼성로63길 15,이탈리안,만원-2만원,12,4.1,37.4995961,127.0589009
389,카발,서울특별시 강남구 선릉로82길 7,이탈리안,만원-2만원,15,3.7,37.5026426,127.0506822
390,Poke all day,서울특별시 강남구 도곡로63길 12  신농플라자 203호,기타 양식,만원-2만원,4,3.5,37.497729,127.054481
391,카페엠,서울특별시 강남구 영동대로 315 대경빌딩 1F,기타 양식,만원-2만원,4,,37.5016554,127.0650462
392,잭슨피자,서울특별시 강남구 선릉로 340 109호 1F 109호,기타 양식,만원-2만원,4,,37.5001824,127.0514293
393,피자알볼로,서울특별시 강남구 삼성로 352 1F 105호,기타 양식,만원-2만원,2,,37.5030018,127.0590832
394,닐리 파스타앤피자,서울특별시 강남구 도곡로63길 23 성진빌딩 102호,이탈리안,만원-2만원,3,,37.4983829,127.0537727
395,파스타앤도우,서울특별시 강남구 삼성로313,이탈리안,만원-2만원,2,,37.4997782,127.0600375
396,노브랜드피자,서울특별시 강남구 도곡로 501,기타 양식,만원-2만원,3,,37.4993641,127.0611058
397,더피자스탠드,서울특별시 강남구 삼성로81길 39 1F,기타 양식,만원-2만원,1,,37.5036307,127.054454
398,명동피자,서울특별시 강남구 역삼로63길 6 1F,기타 양식,만원-2만원,2,,37.5015272,127.0525975
399,대치동 1타 피자,서울특별시 강남구 도곡로77길 35 이그마빌딩 101호,이탈리안,만원-2만원,1,,37.5004399,127.0575965
400,쿠사파스타,서울특별시 강남구 삼성로69길 11  104호,기타 양식,만원-2만원,1,,37.5015681,127.0583978
401,컨트리맨즈,서울특별시 강남구 도곡로 401 롯데백화점 강남점 B1,스테이크 / 바베큐,만원-2만원,2,,37.496941,127.05332
402,매크로키친다이어트,서울특별시 강남구 선릉로68길 18 1F,기타 양식,만원-2만원,1,,37.4991423,127.0531852
403,핑크마우스,서울특별시 강남구 선릉로86길 5-4  2호,기타 양식,만원-2만원,1,,37.5034237,127.0502256
404,초록밭,서울특별시 강남구 선릉로 334  102호,기타 양식,만원-2만원,1,,37.4995496,127.0516182
405,코너스톤,서울특별시 강남구 테헤란로 606 파크 하얏트 서울 호텔 2F,이탈리안,2만원-3만원,18,3.5,37.5085791,127.0641676
406,버닝스톤,서울특별시 강남구 역삼로64길 7,스테이크 / 바베큐,2만원-3만원,2,,37.5005834,127.0529985
407,빕스,서울특별시 강남구 남부순환로 2912 1F,패밀리 레스토랑,2만원-3만원,5,,37.4908748,127.0573085
408,그란구스또,서울특별시 강남구 삼성로 340 앨포트빌딩,이탈리안,4만원 이상,28,4.0,37.4889348,127.0679352
409,아웃백스테이크하우스,서울특별시 강남구 남부순환로 2909 여첱빌딩,이탈리안,3만원-4만원,16,3.6,37.4921442,127.0573977
410,훅트포케,서울특별시 강남구 선릉로86길 16-3 1F,세계음식 기타,만원 미만,5,3.4,37.5031486,127.0513024
411,잔치카르텔,서울특별시 강남구 삼성로 212 은마종합상가 B블럭 B1 8호,남미 음식,만원 미만,3,,37.4952468,127.0635611
412,반미362,서울특별시 강남구 도곡로 458,베트남 음식,만원 미만,5,,37.4982498,127.0604672
413,포하임,서울특별시 강남구 선릉로86길 15  101호,베트남 음식,만원 미만,2,,37.5034961,127.0508263
414,72420,서울특별시 강남구 선릉로 344,베트남 음식,만원 미만,3,,37.5004688,127.051187
415,포카이,서울특별시 강남구 남부순환로 2942 풍림프라자,베트남 음식,만원 미만,3,,37.4935978,127.0622998
416,사이공본가,서울특별시 강남구 도곡로 510,베트남 음식,만원 미만,1,,37.4989815,127.0621669
417,은마쌀국수,서울특별시 강남구 삼성로 212 은마종합상가 A동 B1,베트남 음식,만원 미만,2,,37.4952468,127.0635611
418,퍼틴,서울특별시 강남구 도곡로 401,베트남 음식,만원 미만,1,,37.4969255,127.0532731
419,사이공본가,서울특별시 강남구 삼성로86길 6,베트남 음식,만원 미만,1,,37.5054554,127.0579621
420,칠랑고,서울특별시 강남구 역삼로67길 19,남미 음식,만원-2만원,14,3.9,37.5025686,127.0526839
421,메콩타이,서울특별시 강남구 테헤란로104길 9 2F,태국 음식,만원-2만원,6,3.6,37.5085578,127.0652288
422,에머이,서울특별시 강남구 선릉로64길 14,베트남 음식,만원-2만원,8,2.8,37.4977573,127.0534051
423,다낭월남쌈,서울특별시 강남구 영동대로 221,베트남 음식,만원-2만원,5,,37.4986158,127.0681054
424,주박사쌀국수,서울특별시 강남구 선릉로82길 25 삼정빌딩 1F,베트남 음식,만원-2만원,1,,37.5030241,127.0520798
425,pho M3,서울특별시 강남구 남부순환로 2927 대치클래시아 B1,베트남 음식,만원-2만원,5,,37.4935825,127.0603741
426,전셰프의뷔페플러스,서울특별시 강남구 테헤란로78길 16 노벨빌딩 B1,뷔페,만원 미만,1,,37.5050626,127.0553827
427,더 암브로시아 내츄럴뷔페,서울특별시 강남구 테헤란로 406,뷔페,만원 미만,1,,37.50438570000001,127.0499612
428,보노보노,서울특별시 강남구 테헤란로 508 B1,뷔페,4만원 이상,15,3.9,37.5067872,127.0579725
429,껠끄쇼즈,서울특별시 강남구 도곡로70길 5,카페 / 디저트,만원 미만,124,4.6,37.49695579999999,127.05661
430,세드라,서울특별시 강남구 역삼로67길 15,베이커리,만원 미만,50,4.5,37.5023163,127.0527945
431,모찌방,서울특별시 강남구 삼성로75길 41,카페 / 디저트,만원 미만,69,4.3,37.5024807,127.0548791
