,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
233,바른치킨,서울특별시 영등포구 63로 45 여의도시범아파트,닭 / 오리 요리,만원-2만원,1,
234,깐부치킨,서울특별시 영등포구 국회대로74길 10 굿피플빌딩 2F,닭 / 오리 요리,만원-2만원,2,
235,다솔식당,서울특별시 영등포구 여의나루로 53-2,한정식 / 백반 / 정통 한식,만원-2만원,1,
236,봉평황가네메밀뜰,서울특별시 영등포구 여의나루로 42 여의도종합상가 2F,국수 / 면 요리,만원-2만원,1,
237,화포식당,서울특별시 영등포구 여의대방로65길 6 센터빌딩 2F,고기 요리,만원-2만원,1,
238,강릉장칼집,서울특별시 영등포구 의사당대로 8 B1 110호,한정식 / 백반 / 정통 한식,만원-2만원,1,
239,은성회관,서울특별시 영등포구 여의대방로65길 12 에리트빌딩,고기 요리,만원-2만원,3,
240,팔팔해물탕,서울특별시 영등포구 여의대방로65길 12,해산물 요리,만원-2만원,3,
241,오복미역,서울특별시 영등포구 의사당대로 26 B1 111호,한정식 / 백반 / 정통 한식,만원-2만원,1,
242,용설왕족발,서울특별시 영등포구 국제금융로8길 34,고기 요리,만원-2만원,3,
243,어거스트치킨,서울특별시 영등포구 여의대방로67길 9,닭 / 오리 요리,만원-2만원,2,
244,사계다이닝,서울특별시 영등포구 여의나루로 60 포스트타워 B1,한정식 / 백반 / 정통 한식,만원-2만원,2,
245,장미의집,서울특별시 영등포구 국제금융로7길 32,고기 요리,만원-2만원,1,
246,신송한식,서울특별시 영등포구 여의나루로 67,해산물 요리,만원-2만원,2,
247,돈해진미,서울특별시 영등포구 국회대로 780 LG에클라트 B109호,고기 요리,만원-2만원,1,
248,게방식당,서울특별시 영등포구 여의대로 108 현대백화점 B1,한정식 / 백반 / 정통 한식,만원-2만원,1,
249,대독장,서울특별시 영등포구 국회대로74길 20 맨하탄21리빙텔 2F 208호,탕 / 찌개 / 전골,만원-2만원,1,
