,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
147,치즈밥있슈,서울특별시 동대문구 망우로18가길 70 1F,퓨전 한식,만원 미만,2,
148,정대감감자탕,서울특별시 동대문구 천호대로83길 46,탕 / 찌개 / 전골,만원 미만,2,
149,24시우동,서울특별시 동대문구 회기로 169-1,기타 한식,만원 미만,2,
150,꽃밭정이추어탕,서울특별시 동대문구 왕산로3가길 1,탕 / 찌개 / 전골,만원 미만,1,
151,옛맛수제피순대,서울특별시 동대문구 장한로28길 14,탕 / 찌개 / 전골,만원 미만,1,
152,동네식당,서울특별시 동대문구 한빛로 30,기타 한식,만원 미만,1,
153,다와야식,서울특별시 동대문구 전농로38길 89 1F,한정식 / 백반 / 정통 한식,만원 미만,1,
154,명가옛날통닭,서울특별시 동대문구 전농로 105 1F,닭 / 오리 요리,만원 미만,1,
155,북촌손만두,서울특별시 동대문구 천호대로 133 1F,기타 한식,만원 미만,1,
156,우미설렁탕,서울특별시 동대문구 고미술로 57  답십리한화아파트상가,탕 / 찌개 / 전골,만원 미만,1,
157,꿀꿀이닭갈비,서울특별시 동대문구 천장산로 32-1 B1,닭 / 오리 요리,만원 미만,3,
158,육쌈냉면,서울특별시 동대문구 경희대로4길 6,국수 / 면 요리,만원 미만,4,
159,돈수백,서울특별시 동대문구 휘경로3길 4 1F,탕 / 찌개 / 전골,만원 미만,2,
160,짱구네식당,서울특별시 동대문구 망우로18가길 25 1F,한정식 / 백반 / 정통 한식,만원 미만,2,
161,토속순대국,서울특별시 동대문구 회기로 124-1,탕 / 찌개 / 전골,만원 미만,2,
162,북창동순두부,서울특별시 동대문구 왕산로 214 청량리역사 3F,탕 / 찌개 / 전골,만원 미만,1,
163,주다냉면,서울특별시 동대문구 답십리로30길 18,국수 / 면 요리,만원 미만,2,
164,옹골진치킨,서울특별시 동대문구 안암로 86-1,닭 / 오리 요리,만원 미만,1,
165,명동찌개마을,서울특별시 동대문구 장한로 106,탕 / 찌개 / 전골,만원 미만,1,
166,마늘떡볶이,서울특별시 동대문구 사가정로25길 22-4,기타 한식,만원 미만,2,
167,컵짱이야,서울특별시 동대문구 이문로 96-1,기타 한식,만원 미만,2,
168,범표어묵,서울특별시 동대문구 왕산로 214,기타 한식,만원 미만,2,
169,서울김밥,서울특별시 동대문구 답십리로72길 24,기타 한식,만원 미만,1,
