,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
219,더키친케이,서울특별시 중구 소공로 38-12,이자카야 / 오뎅 / 꼬치,만원-2만원,1,
220,복초밥,서울특별시 중구 소공로 46 쌍용남산플래티넘,회 / 스시,만원-2만원,1,
221,소바식당텐동식당,서울특별시 중구 을지로 30,라멘 / 소바 / 우동,만원-2만원,1,
222,돈돈정,서울특별시 중구 명동8길 21-7,정통 일식 / 일반 일식,만원-2만원,2,
223,진미가,서울특별시 중구 삼일대로 343 B2,이자카야 / 오뎅 / 꼬치,만원-2만원,1,
224,만게츠,서울특별시 중구 퇴계로18길 16-1 B1,이자카야 / 오뎅 / 꼬치,만원-2만원,1,
225,콘부,서울특별시 중구 수표로 42-19 1F,이자카야 / 오뎅 / 꼬치,2만원-3만원,15,4.2
226,까사빠보,서울특별시 중구 소공로 63 신세계백화점 본점 6F,정통 일식 / 일반 일식,2만원-3만원,20,4.0
227,타니넥스트도어,서울특별시 중구 남대문로 73 롯데백화점에비뉴엘 9F,퓨전 일식,2만원-3만원,11,
228,오가와,서울특별시 중구 남대문로 81 롯대백화점 본점 14F,정통 일식 / 일반 일식,2만원-3만원,5,
229,아리아께,서울특별시 중구 동호로 249 서울신라호텔 2F,정통 일식 / 일반 일식,4만원 이상,5,4.4
230,모모야마,서울특별시 중구 남대문로 81 롯데호텔서울 본관 38F,정통 일식 / 일반 일식,4만원 이상,15,3.8
231,스시이소,서울특별시 중구 퇴계로 163-1,회 / 스시,4만원 이상,20,3.5
232,일식성진,서울특별시 중구 삼일대로4길 9,정통 일식 / 일반 일식,3만원-4만원,2,
233,고구려삼계탕,서울특별시 중구 남대문로 81 롯데백화점 본점 13F,정통 일식 / 일반 일식,4만원 이상,4,
234,마라탄탄면,서울특별시 중구 명동2길 49 2F,기타 중식,만원 미만,6,4.0
235,탄탄면공방,서울특별시 중구 명동7길 21 명동아르누보센텀 1F 120호,기타 중식,만원 미만,6,3.8
236,꽁시면관,서울특별시 중구 명동2길 45,정통 중식 / 일반 중식,만원 미만,23,3.4
237,동방명주,서울특별시 중구 퇴계로 186,정통 중식 / 일반 중식,만원 미만,7,
238,홍콩반점0410,서울특별시 중구 명동10길 14,정통 중식 / 일반 중식,만원 미만,2,
239,강서,서울특별시 중구 서애로1길 6,정통 중식 / 일반 중식,만원 미만,2,
240,신룽푸마라탕,서울특별시 중구 퇴계로20길 19 2F,기타 중식,만원 미만,7,
241,구운몽,서울특별시 중구 남대문로 81 롯데백화점 본점 B1,딤섬 / 만두,만원 미만,2,
242,원딤섬,서울특별시 중구 남대문로 81 롯데백화점 본점 B1,딤섬 / 만두,만원 미만,4,
243,탕화쿵푸마라탕,서울특별시 중구 명동4길 16-1 2F,기타 중식,만원 미만,2,
244,양밍위황먼지미판,서울특별시 중구 명동4길 12 1F,정통 중식 / 일반 중식,만원 미만,1,
245,스타차이나,서울특별시 중구 남대문로 73 롯데백화점에비뉴엘 9F,정통 중식 / 일반 중식,만원 미만,3,
246,마라식객,서울특별시 중구 퇴계로42길 23 1F,기타 중식,만원 미만,3,
247,양귀비짬뽕,서울특별시 용산구 후암로 38,정통 중식 / 일반 중식,만원 미만,1,
248,라화쿵부,서울특별시 중구 명동10길 36 3F,기타 중식,만원 미만,3,
249,미국가주우육면대왕,서울특별시 중구 명동10길 38 3F,기타 중식,만원 미만,2,
250,창화루,서울특별시 중구 남대문로 81,기타 중식,만원 미만,1,
251,금산제면소,서울특별시 중구 소공로6길 13,기타 중식,만원-2만원,71,4.2
252,란주칼면,서울특별시 중구 소공로 64 동남빌딩,정통 중식 / 일반 중식,만원-2만원,111,4.1
253,반티엔야오 카오위,서울특별시 중구 명동7길 13 1F,기타 중식,만원-2만원,11,3.9
254,마루벤벤,서울특별시 중구 명동4길 23-5,기타 중식,만원-2만원,4,3.2
255,황산훠꿔성,서울특별시 중구 퇴계로18길 22,기타 중식,만원-2만원,3,
256,라화쿵부,서울특별시 중구 명동4길 6 2-3F,기타 중식,만원-2만원,4,
257,소고산제일루,서울특별시 중구 퇴계로30길 14,기타 중식,만원-2만원,2,
258,신룽푸마라탕,서울특별시 중구 명동7가길 20,기타 중식,만원-2만원,2,
259,수엔190,서울특별시 중구 퇴계로 190 12F,정통 중식 / 일반 중식,만원-2만원,1,
260,네평반,서울특별시 중구 수표로 35-1 2F,퓨전 중식,만원-2만원,1,
261,루이,서울특별시 중구 남대문로 81 롯데백화점 본점 14F,정통 중식 / 일반 중식,만원-2만원,1,
262,아워스,서울특별시 중구 삼일대로 343 대신파이낸스센터 B2,퓨전 중식,만원-2만원,1,
263,호우섬,서울특별시 중구 을지로 30 14F,딤섬 / 만두,2만원-3만원,4,4.4
264,호경전,서울특별시 중구 소공로 63 신세계백화점 본점 5F,정통 중식 / 일반 중식,2만원-3만원,37,4.1
265,크리스탈제이드,서울특별시 중구 남대문로7길 16 한컴빌딩 B1,정통 중식 / 일반 중식,2만원-3만원,18,3.4
266,화룽마라룽샤,서울특별시 중구 명동3길 40,기타 중식,2만원-3만원,3,
267,도림,서울특별시 중구 남대문로 81 롯데호텔서울 본관 37F,정통 중식 / 일반 중식,4만원 이상,10,4.5
268,도깨비코티지,서울특별시 용산구 소월로2나길 6-1 1F,브런치 / 버거 / 샌드위치,만원 미만,24,4.0
269,모스버거,서울특별시 중구 명동9길 37,브런치 / 버거 / 샌드위치,만원 미만,15,3.4
270,맘스터치,서울특별시 중구 명동8길 26,브런치 / 버거 / 샌드위치,만원 미만,4,
271,분도출판사 분도식품,서울특별시 중구 명동길 80 카톨릭회관 분도서점 1F,브런치 / 버거 / 샌드위치,만원 미만,1,
272,죠샌드위치,서울특별시 중구 퇴계로 100 B1,브런치 / 버거 / 샌드위치,만원 미만,2,
273,피자스쿨,서울특별시 용산구 후암로 3-1,기타 양식,만원 미만,1,
274,롱브레드,서울특별시 중구 삼일대로 343 대신파이낸스센터 2F,브런치 / 버거 / 샌드위치,만원-2만원,7,3.7
275,명동피자,서울특별시 중구 명동4길 46,기타 양식,만원-2만원,18,3.4
276,필동함박,서울특별시 중구 퇴계로 218-16 1F,스테이크 / 바베큐,만원-2만원,25,3.4
277,파스타마켓,서울특별시 중구 퇴계로 210-14 1F,이탈리안,만원-2만원,15,3.3
278,자니로켓,서울특별시 중구 소공로 63 B1,브런치 / 버거 / 샌드위치,만원-2만원,8,3.2
279,이태리식당,서울특별시 중구 퇴계로36길 27 1F,이탈리안,만원-2만원,8,
280,보나베띠,서울특별시 중구 명동10길 51,이탈리안,만원-2만원,2,
281,일일사,서울특별시 용산구 두텁바위로1길 114,퓨전 양식,만원-2만원,2,
282,5gil7 Bistro,서울특별시 중구 필동로5길 7,이탈리안,만원-2만원,3,
283,샤이바나,서울특별시 중구 명동길 14 명동 눈스퀘어 6F,퓨전 양식,만원-2만원,3,
284,끌레망꾸꾸,서울특별시 용산구 소월로2길 27 ,프랑스 음식,만원-2만원,3,
285,키친랩,서울특별시 중구 명동10길 35-20,이탈리안,만원-2만원,3,
286,일치프리아니,서울특별시 중구 소공로 63,이탈리안,만원-2만원,3,
287,모던피자,서울특별시 용산구 후암로13가길 28,기타 양식,만원-2만원,3,
288,세븐티포,서울특별시 중구 명동길 74-3 1F,이탈리안,만원-2만원,4,
289,비스트로수방,서울특별시 중구 명동7길 13 6F,프랑스 음식,만원-2만원,1,
290,다파비오,서울특별시 중구 퇴계로20길 20,이탈리안,만원-2만원,1,
291,칙피스,서울특별시 중구 소공로 63 신세계백화점 본점 B1,기타 양식,만원-2만원,2,
292,헴라갓,서울특별시 중구 소공로 35 남산롯데캐슬아이리스 123호,기타 양식,2만원-3만원,20,4.3
293,로우파이테이블,서울특별시 용산구 후암로 20-1,이탈리안,2만원-3만원,15,3.6
294,비꼴로,서울특별시 중구 명동10길 7-3,이탈리안,2만원-3만원,4,
295,모아쏭,서울특별시 중구 소공로 46,프랑스 음식,2만원-3만원,2,
296,램캠프,서울특별시 중구 퇴계로20길 46,스테이크 / 바베큐,2만원-3만원,1,
297,깐뗄레,서울특별시 중구 퇴계로20길 9 ,퓨전 양식,2만원-3만원,1,
298,페닌슐라,서울특별시 중구 남대문로 81 롯데호텔서울 본관 1F,이탈리안,4만원 이상,16,4.3
299,촛불1978,서울특별시 중구 소파로 95,이탈리안,4만원 이상,14,4.3
300,루브리카,서울특별시 중구 소공로 106 웨스틴조선호텔 B1,이탈리안,4만원 이상,10,4.1
301,그랜드키친,서울특별시 중구 명동길 61 로얄 호텔 서울 21F,이탈리안,3만원-4만원,8,4.0
302,콘티넨탈,서울특별시 중구 동호로 249 서울신라호텔 23F,프랑스 음식,4만원 이상,13,3.9
303,룸201,서울특별시 중구 퇴계로 130 2F,이탈리안,4만원 이상,6,3.9
304,피에르가니에르,서울특별시 중구 남대문로 81 이그제큐티브타워 35F,프랑스 음식,4만원 이상,16,3.8
305,엔그릴,서울특별시 용산구 남산공원길 105 N서울타워 7F,스테이크 / 바베큐,4만원 이상,9,
306,베르디,서울특별시 중구 퇴계로 145,이탈리안,3만원-4만원,1,
307,소이연남,서울특별시 중구 소공로 63 신관 B1,태국 음식,만원 미만,5,
308,타코마코펍앤그릴,서울특별시 중구 퇴계로20길 36 B1,남미 음식,만원 미만,3,
309,포호아,서울특별시 중구 명동8길 27 엠플라자 4F,베트남 음식,만원 미만,1,
310,미스사이공,서울특별시 중구 명동4길 11 1F,베트남 음식,만원 미만,2,
311,바나나리프익스프레스,서울특별시 중구 소공로 35 남산롯데캐슬 아이리스상가 115호,태국 음식,만원 미만,1,
312,사이공포,서울특별시 중구 퇴계로24길 13-8,베트남 음식,만원 미만,2,
313,온수반,서울특별시 중구 퇴계로34길 16-9,베트남 음식,만원-2만원,18,4.2
314,촙촙,서울특별시 중구 수표로 46,베트남 음식,만원-2만원,31,3.7
315,구르카,서울특별시 중구 명동10길 16-1,인도 음식,만원-2만원,1,
316,리틀하노이,서울특별시 중구 명동10길 7-3,베트남 음식,만원-2만원,7,
317,에머이,서울특별시 중구 남대문로 81 롯데백화점 본점 B1,베트남 음식,만원-2만원,3,
318,사프란,서울특별시 중구 삼일대로 362 롯데시티호텔 명동 2F,세계음식 기타,2만원-3만원,6,3.4
319,더클럽멤버스레스토랑,서울특별시 중구 장충단로 60 반얀트리 더,다국적 퓨전,4만원 이상,1,
320,르스타일레스토랑앤바,서울특별시 중구 삼일대로 302 21F,뷔페,2만원-3만원,5,
321,버터핑거팬케이크,서울특별시 중구 퇴계로 137,뷔페,2만원-3만원,3,
322,르살롱,서울특별시 중구 남대문로 81 롯데호텔서울이그제큐티브타워 16F,뷔페,2만원-3만원,1,
323,크라운파크호텔 더파크다이닝,서울특별시 중구 남대문로7길 19 크라운파크호텔 17F,뷔페,2만원-3만원,1,
324,누크,서울특별시 중구 남대문로 56,뷔페,2만원-3만원,1,
325,라세느,서울특별시 중구 남대문로 81 롯데호텔서울 본관 1F,뷔페,4만원 이상,72,4.3
326,아리아,서울특별시 중구 소공로 106 서울 웨스틴조선호텔,뷔페,4만원 이상,10,4.3
327,더킹스,서울특별시 중구 동호로 287 그랜드앰버서더 서울,뷔페,4만원 이상,6,3.9
328,르빵,서울특별시 중구 명동길 74,베이커리,만원 미만,30,4.4
329,에딕티,서울특별시 중구 명동4길 15 1F,카페 / 디저트,만원 미만,8,4.3
330,코인,서울특별시 중구 명동6길 10,카페 / 디저트,만원 미만,59,4.1
331,언톨드스위츠,서울특별시 중구 남대문로 68-1,카페 / 디저트,만원 미만,26,4.0
332,가배도,서울특별시 중구 퇴계로18길 10,카페 / 디저트,만원 미만,6,4.0
333,헤베커피,서울특별시 중구 필동로 32 낙원빌딩 1F,카페 / 디저트,만원 미만,10,3.9
334,베이크,서울특별시 중구 남대문로 81 롯데백화점 본점 B1,카페 / 디저트,만원 미만,35,3.9
335,홍만당,서울특별시 중구 명동8길 11-6 1F,카페 / 디저트,만원 미만,12,3.9
336,오르소에스프레소바,서울특별시 용산구 두텁바위로1길 107 105호,카페 / 디저트,만원 미만,5,3.9
337,태극당,서울특별시 중구 동호로24길 7,카페 / 디저트,만원 미만,30,3.8
338,에쎄레젤라또,서울특별시 중구 명동길 74-3 명동성당 B1,카페 / 디저트,만원 미만,28,3.8
339,플러피클라우드,서울특별시 용산구 두텁바위로 59-1 2F,카페 / 디저트,만원 미만,8,3.8
340,옵스,서울특별시 중구 남대문로 81 롯데백화점 본점 B1,베이커리,만원 미만,19,3.8
341,리사르커피,서울특별시 중구 명동8가길 58 ,카페 / 디저트,만원 미만,4,3.8
342,위고에빅토르,서울특별시 중구 남대문로 81 롯데백화점 본점 B1,카페 / 디저트,만원 미만,37,3.7
343,더스팟패뷸러스,서울특별시 중구 명동2길 26 2F,카페 / 디저트,만원 미만,11,3.7
