,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
343,파세로,서울특별시 성북구 동소문로23길 8-15,이탈리안,만원-2만원,2,
344,라체나1907,서울특별시 성북구 한천로80길 63 1F,이탈리안,만원-2만원,3,
345,호랑이술상,서울특별시 성북구 고려대로26길 55 2F,퓨전 양식,만원-2만원,2,
346,아삐에디,서울특별시 성북구 보문로34길 7-4,이탈리안,만원-2만원,1,
347,부부셰프,서울특별시 성북구 성북로2길 21,이탈리안,만원-2만원,1,
348,성북동함박스테이크,서울특별시 성북구 성북로 132-1,스테이크 / 바베큐,만원-2만원,1,
349,Wnch,서울특별시 성북구 고려대로7길 48  1F,퓨전 양식,만원-2만원,1,
350,Asap Pizza,서울특별시 성북구 동소문로20다길 34 B1,기타 양식,만원-2만원,1,
351,쌀루떼 비건스토어,서울특별시 성북구 장월로23길 47-3 ,브런치 / 버거 / 샌드위치,만원-2만원,1,
352,쿠쿠치치,서울특별시 성북구 삼선교로10길 15,퓨전 양식,만원-2만원,1,
353,라메사,서울특별시 성북구 길음로15가길 3,이탈리안,만원-2만원,1,
354,서오릉피자,서울특별시 성북구 아리랑로 89 ,기타 양식,만원-2만원,1,
355,핏짜피자,서울특별시 성북구 화랑로11길 31 2F,퓨전 양식,만원-2만원,1,
356,이태리맨션,서울특별시 성북구 동소문로26마길 2-8 1F,이탈리안,만원-2만원,2,
357,까사디바포,서울특별시 성북구 보문로34길 80 2F,이탈리안,만원-2만원,1,
358,샐러몬 샐러드,서울특별시 성북구 돌곶이로22나길 28,기타 양식,만원-2만원,1,
359,미스터피자,서울특별시 성북구 인촌로24길 58-5,기타 양식,만원-2만원,1,
360,동선물망초,서울특별시 성북구 보문로30라길 5-2 B1,퓨전 양식,만원-2만원,1,
361,오스테리아치티,서울특별시 성북구 성북로5길 12 101호,이탈리안,2만원-3만원,10,4.2
362,포도집,서울특별시 성북구 정릉로32길 4 1F,이탈리안,2만원-3만원,12,3.8
363,무르무르드구스토,서울특별시 성북구 고려대로 102-2 4F,이탈리안,2만원-3만원,15,3.4
364,이태리총각,서울특별시 성북구 고려대로5길 85,이탈리안,2만원-3만원,11,
365,비너발트,서울특별시 성북구 월곡로 112,기타 양식,2만원-3만원,5,
366,두에꼬제,서울특별시 성북구 성북로19길 9,이탈리안,2만원-3만원,1,
367,오스테리아치티,서울특별시 성북구 성북로5길 12 101호,이탈리안,2만원-3만원,10,4.2
368,포도집,서울특별시 성북구 정릉로32길 4 1F,이탈리안,2만원-3만원,12,3.8
369,이태리총각,서울특별시 성북구 고려대로5길 85,이탈리안,2만원-3만원,11,
370,비너발트,서울특별시 성북구 월곡로 112,기타 양식,2만원-3만원,5,
371,두에꼬제,서울특별시 성북구 성북로19길 9,이탈리안,2만원-3만원,1,
372,매드포갈릭,서울특별시 성북구 동소문로 315 현대백화점 미아점 9F,이탈리안,2만원-3만원,3,
373,HESTORY,서울특별시 성북구 고려대로5길 89 2F,스테이크 / 바베큐,2만원-3만원,2,
374,꽌부이,서울특별시 성북구 인촌로27길 28,베트남 음식,만원 미만,10,3.8
375,라이라이라이,서울특별시 성북구 보문로34길 76,베트남 음식,만원 미만,10,3.7
376,베나레스,서울특별시 성북구 인촌로24길 27,인도 음식,만원 미만,20,3.4
377,포앤시드니,서울특별시 성북구 보문로34길 77 201호,베트남 음식,만원 미만,6,
378,누들아한타이,서울특별시 성북구 화랑로13길 10,베트남 음식,만원 미만,9,
379,프릭타이,서울특별시 성북구 회기로 7,태국 음식,만원 미만,3,
380,트라타,서울특별시 성북구 인촌로28길 14,남미 음식,만원 미만,4,
381,리틀방콕,서울특별시 성북구 길음로 33 길음뉴타운 상가 B동 228호,태국 음식,만원 미만,1,
382,포썸,서울특별시 성북구 동소문로 125,베트남 음식,만원 미만,2,
383,미스사이공,서울특별시 성북구 동소문로20가길 14,베트남 음식,만원 미만,4,
384,포몬스,서울특별시 성북구 인촌로24길 9,베트남 음식,만원 미만,2,
385,72420,서울특별시 성북구 동소문로24길 13 1F,베트남 음식,만원 미만,2,
386,밀플랜비,서울특별시 성북구 개운사길 52 1F,남미 음식,만원 미만,1,
387,슬로우캘리,서울특별시 성북구 동소문로 9-2  1F,세계음식 기타,만원 미만,1,
388,아시안콘티낸탈쿠진,서울특별시 성북구 고려대로24길 56 B1,인도 음식,만원 미만,1,
389,베트남쌀국수,서울특별시 성북구 월곡로5길 80,베트남 음식,만원 미만,1,
390,굿포유쌀국수,서울특별시 성북구 종암로25길 8,베트남 음식,만원 미만,1,
391,베트남노상식당,서울특별시 성북구 고려대로26길 42-1  1F,베트남 음식,만원 미만,1,
392,아얌,서울특별시 성북구 삼선교로 20-1,다국적 아시아 음식,만원 미만,1,
393,동방,서울특별시 성북구 보문로30라길 20  1F,베트남 음식,만원 미만,1,
394,도이칠란드 박,서울특별시 성북구 솔샘로6길 30-15 1F,세계음식 기타,만원-2만원,20,4.6
395,오샬,서울특별시 성북구 인촌로24길 6 문원빌딩 3F,인도 음식,만원-2만원,30,4.1
396,퍼틴,서울특별시 성북구 동소문로 315 현대백화점 미아점 9F,베트남 음식,만원-2만원,5,3.7
397,조비스그릴,서울특별시 성북구 성북로 110,다국적 아시아 음식,만원-2만원,7,3.6
398,봉파레트,서울특별시 성북구 성북로 57-1,세계음식 기타,만원-2만원,10,
399,뽀르께노 스페니쉬비스트로,서울특별시 성북구 동소문로6길 4-21 1F,세계음식 기타,만원-2만원,2,
400,비나레스토랑,서울특별시 성북구 고려대로24길 3-42,인도 음식,만원-2만원,3,
401,근처식당,서울특별시 성북구 회기로3길 2,다국적 아시아 음식,만원-2만원,6,
402,카오산,서울특별시 성북구 삼선교로23길 7,태국 음식,만원-2만원,1,
403,엉터리생고기,서울특별시 성북구 동소문로20나길 48,뷔페,만원-2만원,1,
404,베누스타76,서울특별시 성북구 도봉로 1,뷔페,3만원-4만원,1,
405,밀곳간,서울특별시 성북구 성북로18길 19,베이커리,만원 미만,9,4.3
406,동병상련,서울특별시 성북구 정릉로10길 42-6,카페 / 디저트,만원 미만,7,4.2
407,일상,서울특별시 성북구 성북로 106,카페 / 디저트,만원 미만,22,4.1
408,샤뽀블랑,서울특별시 성북구 성북로 60,베이커리,만원 미만,15,4.1
409,디프커피,서울특별시 성북구 동소문로26가길 56,카페 / 디저트,만원 미만,7,4.1
410,와플앨리,서울특별시 성북구 인촌로28길 21 1F,카페 / 디저트,만원 미만,15,4.1
411,디어브레드,서울특별시 성북구 개운사1길 29,베이커리,만원 미만,30,4.0
