,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
269,보성녹돈,서울특별시 노원구 한글비석로20길 30,고기 요리,만원-2만원,1,
270,쌤닭,서울특별시 노원구 동일로 986,닭 / 오리 요리,만원-2만원,1,
271,중화호반닭갈비,서울특별시 노원구 광운로 53 1F,닭 / 오리 요리,만원-2만원,1,
272,더줌,서울특별시 노원구 동일로192길 37,고기 요리,만원-2만원,1,
273,치킨마루,서울특별시 노원구 공릉로46길 2,닭 / 오리 요리,만원-2만원,2,
274,추가네불곱창,서울특별시 노원구 동일로 1393,고기 요리,만원-2만원,1,
275,바르미샤브샤브n칼국수,서울특별시 노원구 노원로 330 롯데마트 B1,탕 / 찌개 / 전골,만원-2만원,1,
276,놀부보쌈,서울특별시 노원구 노원로1길 67 대덕프라자,고기 요리,만원-2만원,1,
277,오븐에빠진닭,서울특별시 노원구 공릉로 211 동신아파트,닭 / 오리 요리,만원-2만원,1,
278,고기충전소,서울특별시 노원구 석계로7길 2,고기 요리,만원-2만원,1,
