,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
110,세광양대창,서울특별시 종로구 삼봉로 68 2F,고기 요리,만원-2만원,5,3.6
111,한육감,서울특별시 종로구 종로3길 17 디타워 5F,고기 요리,4만원 이상,20,3.5
112,이스트빌리지,서울특별시 중구 세종대로 136 파이낸스빌딩 B1,한정식 / 백반 / 정통 한식,만원-2만원,5,3.5
113,평가옥,서울특별시 종로구 새문안로5가길 7 대성빌딩,국수 / 면 요리,만원-2만원,28,3.5
114,뚝심한우,서울특별시 종로구 종로5길 7 타워8 B1,고기 요리,3만원-4만원,12,3.5
115,서린낙지,서울특별시 종로구 종로 19 르메이에르종로타운 2F,해산물 요리,만원-2만원,19,3.5
116,김권태 돈까스백반,서울특별시 종로구 경희궁1길 5,한정식 / 백반 / 정통 한식,만원-2만원,19,3.5
117,강남면옥,서울특별시 종로구 새문안로 38,국수 / 면 요리,만원-2만원,7,3.5
118,주유별장,서울특별시 종로구 종로3길 17 디타워 4F,퓨전 한식,2만원-3만원,20,3.4
119,사리원,서울특별시 종로구 종로3길 17 디타워 1F,고기 요리,만원-2만원,5,3.4
120,봉피양,서울특별시 종로구 자하문로 20,국수 / 면 요리,만원-2만원,15,3.4
121,교대이층집,서울특별시 종로구 새문안로5길 10-1 2F,고기 요리,만원-2만원,7,3.4
122,창고43,서울특별시 중구 무교로 21 더익스체인지서울,고기 요리,4만원 이상,5,3.2
123,일도씨닭갈비,서울특별시 중구 세종대로 136 파이낸스빌딩 B2,닭 / 오리 요리,만원-2만원,17,3.1
124,신도세기,서울특별시 종로구 삼봉로 84 ,고기 요리,만원-2만원,1,
125,벽제갈비,서울특별시 종로구 종로 33 그랑서울 2F,고기 요리,3만원-4만원,1,
126,투뿔등심,서울특별시 중구 세종대로 136,고기 요리,4만원 이상,9,
127,마지,서울특별시 종로구 자하문로5길 19,한정식 / 백반 / 정통 한식,만원-2만원,7,
128,한라의집,서울특별시 종로구 새문안로9길 29-1,한정식 / 백반 / 정통 한식,만원-2만원,7,
129,한일관,서울특별시 종로구 종로1길 50 B1,한정식 / 백반 / 정통 한식,만원-2만원,7,
130,식껍,서울특별시 종로구 종로5길 29,고기 요리,만원-2만원,2,
131,옛마을,서울특별시 종로구 종로5길 32-18,고기 요리,2만원-3만원,1,
132,남도식당,서울특별시 종로구 종로3길 28-6,고기 요리,만원-2만원,10,
133,장호왕곱창,서울특별시 종로구 종로 19 르메이에르종로타운 B2,한정식 / 백반 / 정통 한식,만원-2만원,6,
134,용호낙지,서울특별시 종로구 종로 33 그랑서울,해산물 요리,만원-2만원,7,
135,서촌백년화로,서울특별시 종로구 새문안로7길 20,고기 요리,만원-2만원,5,
136,경희궁등갈비,서울특별시 종로구 새문안로5가길 3-9,고기 요리,만원-2만원,7,
137,봉우리,서울특별시 종로구 종로 33 그랑서울 B1,한정식 / 백반 / 정통 한식,4만원 이상,4,
138,나무향기장작구이,서울특별시 종로구 세종대로23길 47,닭 / 오리 요리,2만원-3만원,5,
139,정통삼계탕,서울특별시 종로구 종로5길 95,탕 / 찌개 / 전골,만원-2만원,3,
140,설가온,서울특별시 종로구 세종대로 175,한정식 / 백반 / 정통 한식,3만원-4만원,4,
141,불고기브라더스,서울특별시 중구 세종대로 136 B2 3호,고기 요리,2만원-3만원,4,
142,고려삼계탕,서울특별시 종로구 세종대로23길 5-1,탕 / 찌개 / 전골,만원-2만원,3,
143,다솔,서울특별시 종로구 종로5길 68 코리안리재보험빌딩 B1,탕 / 찌개 / 전골,만원-2만원,2,
144,광화문 한옥집,서울특별시 종로구 새문안로5가길 7 세종클럽 B1,한정식 / 백반 / 정통 한식,만원-2만원,6,
145,여수한두레,서울특별시 종로구 효자로 5,해산물 요리,2만원-3만원,1,
146,세종마을치킨,서울특별시 종로구 자하문로1길 24,닭 / 오리 요리,만원-2만원,6,
147,민소한우,서울특별시 종로구 종로 22,고기 요리,4만원 이상,5,
148,두림,서울특별시 종로구 종로7길 29-17,기타 한식,2만원-3만원,4,
149,양가곱창,서울특별시 종로구 종로 19 르메이에르종로타운 3F,고기 요리,만원-2만원,4,
150,여수오동도,서울특별시 종로구 종로 19 르메이에르종로타운,해산물 요리,2만원-3만원,3,
151,산채향,서울특별시 중구 청계천로 8 B1,한정식 / 백반 / 정통 한식,2만원-3만원,6,
152,상인정신,서울특별시 종로구 새문안로5길 11-1 2F,한정식 / 백반 / 정통 한식,만원-2만원,2,
153,오양회참치,서울특별시 중구 세종대로21길 49,해산물 요리,2만원-3만원,2,
154,형제네고기마을,서울특별시 종로구 새문안로3길 36 1F,고기 요리,만원-2만원,3,
155,피마길실비집,서울특별시 종로구 종로3길 24-18,해산물 요리,만원-2만원,4,
156,종가김치찌개,서울특별시 종로구 종로5길 34,탕 / 찌개 / 전골,만원-2만원,3,
157,영덕회식당,서울특별시 종로구 종로5길 32-12 2F,해산물 요리,2만원-3만원,2,
158,일품당프리미엄,서울특별시 종로구 새문안로5가길 7 세종클럽 3F,탕 / 찌개 / 전골,4만원 이상,1,
159,대성,서울특별시 종로구 율곡로4길 49-3,고기 요리,만원-2만원,2,
160,에코밥상,서울특별시 종로구 사직로 127-14 후빌딩 2F,한정식 / 백반 / 정통 한식,만원-2만원,1,
161,꼬꼬뚝닭,서울특별시 종로구 새문안로5길 37 B1,닭 / 오리 요리,만원-2만원,1,
162,샤르르샤브샤브,서울특별시 종로구 새문안로5길 11-13,탕 / 찌개 / 전골,만원-2만원,2,
163,제주흑돈,서울특별시 중구 청계천로 8,고기 요리,만원-2만원,1,
164,무교동낙지,서울특별시 종로구 종로3길 28-2,해산물 요리,만원-2만원,4,
165,송학,서울특별시 종로구 종로 14 B1,한정식 / 백반 / 정통 한식,3만원-4만원,2,
166,소문,서울특별시 종로구 새문안로3길 36 B1,한정식 / 백반 / 정통 한식,만원-2만원,2,
167,봉추찜닭,서울특별시 종로구 종로1길 50,닭 / 오리 요리,만원-2만원,2,
168,한마루화로구이,서울특별시 종로구 종로 19 르메이에르종로타운 2F,탕 / 찌개 / 전골,만원-2만원,1,
169,양가,서울특별시 종로구 새문안로9길 25,한정식 / 백반 / 정통 한식,2만원-3만원,1,
170,더삼겹185,서울특별시 종로구 자하문로1길 50-1,고기 요리,만원-2만원,1,
171,감나무집,서울특별시 종로구 새문안로 83-2,탕 / 찌개 / 전골,만원-2만원,3,
172,고봉삼계탕,서울특별시 종로구 새문안로 89,탕 / 찌개 / 전골,만원-2만원,3,
173,송백부대찌개,서울특별시 종로구 세종대로23길 54,탕 / 찌개 / 전골,만원-2만원,1,
174,반상,서울특별시 종로구 세종대로 175 세종문화회관 B1,한정식 / 백반 / 정통 한식,만원-2만원,1,
175,롱위켄드,서울특별시 종로구 세종대로23길 54 ,한정식 / 백반 / 정통 한식,2만원-3만원,1,
176,오븐에빠진닭,서울특별시 종로구 새문안로5길 5,닭 / 오리 요리,만원-2만원,1,
177,목노,서울특별시 종로구 새문안로7길 17,고기 요리,만원-2만원,2,
178,택이네조개전골,서울특별시 종로구 새문안로9길 29 2-3F,탕 / 찌개 / 전골,만원-2만원,2,
179,본가춘천닭갈비,서울특별시 종로구 새문안로5길 5-1,닭 / 오리 요리,만원-2만원,2,
180,태진복집,서울특별시 종로구 자하문로10길 10-24,해산물 요리,3만원-4만원,1,
181,누구나홀딱반한닭,서울특별시 종로구 종로5길 38,닭 / 오리 요리,만원-2만원,1,
182,양푼가,서울특별시 종로구 세종대로23길 54 세종빌딩 B1,기타 한식,만원-2만원,1,
183,효도치킨콤보스,서울특별시 종로구 종로3길 17  116호,닭 / 오리 요리,만원-2만원,1,
184,광화문석갈비,서울특별시 중구 세종대로 136 서울파이낸스센터 B1,고기 요리,만원-2만원,1,
185,청진영양센타,서울특별시 종로구 삼봉로 44-1,닭 / 오리 요리,만원-2만원,1,
186,현궁,서울특별시 종로구 종로1길 42,고기 요리,만원-2만원,2,
187,흥남부두,서울특별시 종로구 새문안로5가길 13,고기 요리,만원-2만원,2,
188,왕비집,서울특별시 중구 무교로 21,고기 요리,만원-2만원,1,
189,보돌미역,서울특별시 중구 세종대로 136 파이낸스빌딩 B1 103호,탕 / 찌개 / 전골,만원-2만원,1,
190,오목집,서울특별시 종로구 새문안로5길 5-3 1-2F,고기 요리,2만원-3만원,1,
191,마산아구찜,서울특별시 종로구 자하문로 18-1 2F,해산물 요리,만원-2만원,1,
192,좋은하루,서울특별시 종로구 종로5길 95,탕 / 찌개 / 전골,만원-2만원,1,
193,광화문삼겹살,서울특별시 종로구 새문안로5길 19 B1 62호,고기 요리,만원-2만원,1,
194,본가닭한마리,서울특별시 종로구 새문안로5길 11,닭 / 오리 요리,만원-2만원,1,
195,동락돼지,서울특별시 종로구 새문안로5길 9 1F,고기 요리,만원-2만원,1,
196,부산숯불꼼장어,서울특별시 종로구 새문안로9길 19,해산물 요리,2만원-3만원,1,
197,서촌닭갈비,서울특별시 종로구 새문안로5길 37,닭 / 오리 요리,만원-2만원,1,
198,금강산,서울특별시 종로구 새문안로5길 37 B1,닭 / 오리 요리,만원-2만원,1,
199,정선할매곤드레밥,서울특별시 종로구 사직로8길 5-13 1F,한정식 / 백반 / 정통 한식,만원-2만원,1,
200,고기연,서울특별시 종로구 자하문로1가길 17 1F,고기 요리,만원-2만원,1,
201,오제제,서울특별시 중구 세종대로 136 B3,까스 요리,만원-2만원,27,4.8
202,후니도니,서울특별시 종로구 종로 19 르메이에르종로타운 B1,까스 요리,만원 미만,70,4.4
203,오가와,서울특별시 종로구 새문안로5길 19 로얄빌딩 B1,회 / 스시,4만원 이상,30,4.3
204,이찌이스시,서울특별시 종로구 사직로8길 42 B1,회 / 스시,4만원 이상,10,4.3
205,야마야,서울특별시 종로구 새문안로3길 12 1F,기타 일식,만원-2만원,25,4.2
206,아키라백,서울특별시 종로구 새문안로 97 포시즌스호텔 서울 12F,퓨전 일식,4만원 이상,10,4.2
207,후라토식당,서울특별시 종로구 새문안로5길 19 로얄빌딩 아케이드 B1 63호,까스 요리,만원-2만원,70,4.0
208,스시하루,서울특별시 종로구 삼봉로 81 두산위브파빌리온,회 / 스시,만원 미만,12,3.9
209,가츠야마,서울특별시 종로구 새문안로5길 37 도림빌딩 B1 34호,돈부리 / 일본 카레 / 벤토,만원 미만,8,3.9
210,도토리브라더스,서울특별시 종로구 경희궁길 41 1F,정통 일식 / 일반 일식,만원-2만원,80,3.8
211,후와후와,서울특별시 종로구 종로3길 17 D타워 5F,정통 일식 / 일반 일식,만원 미만,12,3.8
212,효자동초밥,서울특별시 종로구 자하문로 14,회 / 스시,만원-2만원,29,3.6
213,일품당,서울특별시 종로구 세종대로23길 25,기타 일식,2만원-3만원,23,3.6
214,나미시부키,서울특별시 종로구 종로5길 7 타워8빌딩 B1,라멘 / 소바 / 우동,만원-2만원,16,3.3
215,온센,서울특별시 중구 세종대로 136 B2,돈부리 / 일본 카레 / 벤토,만원-2만원,21,3.3
216,스시미치루,서울특별시 종로구 종로1길 42 B1,회 / 스시,4만원 이상,6,
217,스시산원궁,서울특별시 종로구 종로1길 50 더케이트윈타워 B1 14호,회 / 스시,4만원 이상,3,
