,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
258,명숯불갈비,서울특별시 서대문구 통일로 366,고기 요리,만원-2만원,1,,37.5830034,126.9502677
259,홍제동부대찌개,서울특별시 서대문구 통일로36길 7,탕 / 찌개 / 전골,만원-2만원,1,,37.5875405,126.9463611
260,왕십리곱창천하,서울특별시 서대문구 통일로 376,고기 요리,만원-2만원,1,,37.583834,126.9496435
261,남원골,서울특별시 서대문구 충정로5길 11,탕 / 찌개 / 전골,만원-2만원,1,,37.5625648,126.9634672
262,제주흑돼지뽈살,서울특별시 서대문구 통일로9길 4,고기 요리,만원-2만원,1,,37.5673052,126.9647066
263,오븐에빠진닭,서울특별시 서대문구 통일로9안길 32,닭 / 오리 요리,만원-2만원,1,,37.5659296,126.9653596
264,찬우물들깨나라,서울특별시 서대문구 통일로 159,기타 한식,만원-2만원,1,,37.5681428,126.9639479
265,서대문한량돼지,서울특별시 서대문구 충정로7길 30,고기 요리,만원-2만원,1,,37.5637343,126.9631544
266,독립문맛집,서울특별시 서대문구 영천시장길 50,해산물 요리,2만원-3만원,14,3.7,37.5700602,126.9617864
267,수빈,서울특별시 서대문구 연희로25길 31-3,한정식 / 백반 / 정통 한식,2만원-3만원,12,3.4,37.5718899,126.9343534
268,영천수산,서울특별시 서대문구 영천시장길 58,해산물 요리,2만원-3만원,4,,37.569765,126.9621426
269,거북이집,서울특별시 서대문구 연희맛로 12-1 1F,한정식 / 백반 / 정통 한식,2만원-3만원,8,,37.5662207,126.9293914
270,한씨옥,서울특별시 서대문구 연희로25길 92,한정식 / 백반 / 정통 한식,2만원-3만원,6,,37.5697272,126.9319346
271,요릿집,서울특별시 서대문구 연희맛로 36 1F,한정식 / 백반 / 정통 한식,2만원-3만원,5,,37.5679412,126.9310251
272,꽃마름,서울특별시 서대문구 수색로 56 성공타워상가 6F,탕 / 찌개 / 전골,2만원-3만원,2,,37.5726526,126.9093869
273,꽃돼지식당,서울특별시 서대문구 통일로39길 4,고기 요리,2만원-3만원,4,,37.5877256,126.9417092
274,사조미가,서울특별시 서대문구 통일로 107-39 사조빌딩,한정식 / 백반 / 정통 한식,2만원-3만원,1,,37.56422939999999,126.9661833
275,째보식당,서울특별시 서대문구 연희맛로 33,한정식 / 백반 / 정통 한식,2만원-3만원,5,,37.5679613,126.9305585
276,와규앤다이닝,서울특별시 서대문구 홍제내길 128 주영빌딩 1F,고기 요리,2만원-3만원,2,,37.5879901,126.9367146
277,파파양대창,서울특별시 서대문구 연희로10길 75 ,고기 요리,2만원-3만원,2,,37.5639744,126.9332709
278,고향촌,서울특별시 서대문구 통일로9안길 28-5,고기 요리,2만원-3만원,2,,37.5659414,126.9651613
