,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
118,진바식당,서울특별시 용산구 장문로 83-1,고기 요리,만원-2만원,2,,37.52616099999999,126.9989782
119,다우리감자탕,서울특별시 용산구 보광로 86 1F,탕 / 찌개 / 전골,만원-2만원,2,,37.5308226,126.9961632
120,신불닭,서울특별시 용산구 대사관로 72,닭 / 오리 요리,만원-2만원,1,,37.5330587,127.0059327
121,이바돔감자탕,서울특별시 용산구 이태원로 176 2F,탕 / 찌개 / 전골,만원-2만원,2,,37.5342303,126.9934155
122,한남닭발,서울특별시 용산구 대사관로30길 12,닭 / 오리 요리,만원-2만원,2,,37.5327266,127.0054392
123,닭의민족,서울특별시 용산구 장문로 81,닭 / 오리 요리,만원-2만원,1,,37.5261589,126.998623
124,골목식당,서울특별시 용산구 독서당로 71,고기 요리,만원-2만원,1,,37.5339992,127.0083788
125,원평갈비,서울특별시 용산구 대사관로24길 22,고기 요리,만원-2만원,1,,37.5325471,127.0049924
126,언양생고기,서울특별시 용산구 대사관로34길 13,고기 요리,만원-2만원,2,,37.5325464,127.0061906
127,태우네인생술집,서울특별시 용산구 우사단로 43,닭 / 오리 요리,만원-2만원,1,,37.5340717,126.9954204
128,BBQ치킨,서울특별시 용산구 장문로 71,닭 / 오리 요리,만원-2만원,1,,37.5260591,126.9974715
129,주담,서울특별시 용산구 이태원로19길 15,퓨전 한식,만원-2만원,1,,37.5351392,126.9916891
130,참숯불바베큐,서울특별시 용산구 대사관로34길 48,고기 요리,만원-2만원,1,,37.5310465,127.0058066
131,영광식당,서울특별시 용산구 서빙고로91나길 104 1F,고기 요리,만원-2만원,1,,37.5253337,126.9963023
132,지코바치킨,서울특별시 용산구 장문로 87 1F,닭 / 오리 요리,만원-2만원,1,,37.5261804,126.9993456
133,새벽집,서울특별시 용산구 보광로60길 22,탕 / 찌개 / 전골,만원-2만원,1,,37.5338852,126.9954229
134,미미담,서울특별시 용산구 한남대로 60 D동 117호,탕 / 찌개 / 전골,만원-2만원,1,,37.5342512,127.0079105
135,이원일식탁,서울특별시 용산구 이태원로54길 58-5,탕 / 찌개 / 전골,2만원-3만원,15,4.3,37.5356737,127.0008289
136,공기,서울특별시 용산구 이태원로45길 4,한정식 / 백반 / 정통 한식,2만원-3만원,20,3.9,37.5361682,126.9993242
137,소설옥,서울특별시 용산구 녹사평대로40길 31 1F,고기 요리,2만원-3만원,11,3.9,37.5347219,126.9875694
138,시실리,서울특별시 용산구 한남대로21길 33,해산물 요리,2만원-3만원,13,3.9,37.5333164,127.006573
139,유엔가든,서울특별시 용산구 독서당로20길 7,고기 요리,2만원-3만원,11,3.6,37.5335641,127.0092456
140,십이율,서울특별시 용산구 장문로 23,퓨전 한식,2만원-3만원,4,,37.5289312,126.9933001
141,초장집,서울특별시 용산구 대사관로34가길 2-8 1F,해산물 요리,2만원-3만원,4,,37.5318068,127.0053507
142,보일링크랩앤쉬림프,서울특별시 용산구 녹사평대로40나길 1 3F,해산물 요리,2만원-3만원,8,,37.5345154,126.9879671
143,나주집,서울특별시 용산구 대사관로 36,고기 요리,2만원-3만원,7,,37.5334001,127.0019714
144,대흥정육식당,서울특별시 용산구 보광로60길 15,고기 요리,2만원-3만원,4,,37.5340548,126.9950167
145,한남동꼬치,서울특별시 용산구 대사관로30길 12,기타 한식,2만원-3만원,7,,37.5327266,127.0054392
146,소양강회마차,서울특별시 용산구 대사관로 76,해산물 요리,2만원-3만원,5,,37.5329964,127.0064573
147,이태원취향,서울특별시 용산구 이태원로 216,퓨전 한식,2만원-3만원,2,,37.5345488,126.9981272
148,고등어포차,서울특별시 용산구 대사관로30길 21  201호,해산물 요리,2만원-3만원,3,,37.5322713,127.0056207
149,민목,서울특별시 용산구 독서당로 114,한정식 / 백반 / 정통 한식,2만원-3만원,2,,37.5362234,127.0119724
150,서울에살기위하여,서울특별시 용산구 대사관로30길 11-9 2F,퓨전 한식,2만원-3만원,3,,37.5328235,127.0058238
151,족팔계,서울특별시 용산구 보광로 45 B1,고기 요리,2만원-3만원,1,,37.5280565,126.9989382
152,한남족발,서울특별시 용산구 대사관로34길 9,고기 요리,2만원-3만원,3,,37.5326957,127.0062667
