,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
164,오근내2닭구이,서울특별시 용산구 한강대로11길 13 용일빌딩,닭 / 오리 요리,만원-2만원,30,4.2,37.5250674,126.9628055
165,강너머 남촌 숯불 닭갈비,서울특별시 용산구 한강대로104길 63,닭 / 오리 요리,만원-2만원,10,4.2,37.550293,126.9757905
166,사랑방참숯화로구이,서울특별시 용산구 신흥로36길 4,고기 요리,만원-2만원,11,4.2,37.5463549,126.981772
167,양문,서울특별시 용산구 한강대로81길 8,고기 요리,만원-2만원,10,4.1,37.5430751,126.9718834
168,열정도고깃집,서울특별시 용산구 백범로87길 34,고기 요리,만원-2만원,27,3.9,37.5387954,126.9687151
169,마라돈왕주먹고기,서울특별시 용산구 한강대로17길 7,고기 요리,만원-2만원,11,3.9,37.5260259,126.9641868
170,홍곱창,서울특별시 용산구 청파로43가길 31,고기 요리,만원-2만원,20,3.9,37.544358,126.9683499
171,굴다리소곱창,서울특별시 용산구 청파로 269-1,고기 요리,만원-2만원,10,3.8,37.5436397,126.9705008
172,파르크,서울특별시 용산구 한강대로 지하 112 아모레퍼시픽 B1,퓨전 한식,만원-2만원,5,3.8,37.5516714,126.972922
173,금은돈,서울특별시 용산구 한강대로14가길 14 1F,고기 요리,만원-2만원,4,3.8,37.5241581,126.9649118
174,오근내3닭갈비,서울특별시 용산구 효창원로69길 14,닭 / 오리 요리,만원-2만원,9,3.8,37.5418755,126.9614509
175,열정도 쭈꾸미,서울특별시 용산구 백범로87길 40,해산물 요리,만원-2만원,5,3.7,37.5389556,126.968895
176,조대포,서울특별시 용산구 청파로 249,고기 요리,만원-2만원,41,3.7,37.5418147,126.9704546
177,시장회집,서울특별시 용산구 소월로20길 38,해산물 요리,만원-2만원,8,3.7,37.5448358,126.9851241
178,한강집,서울특별시 용산구 백범로 400,해산물 요리,만원-2만원,12,3.7,37.5357395,126.9730025
179,갯마을,서울특별시 용산구 서빙고로 56,한정식 / 백반 / 정통 한식,만원-2만원,9,3.6,37.5229941,126.9702936
180,치맥라이프,서울특별시 용산구 신흥로 47,닭 / 오리 요리,만원-2만원,8,3.6,37.5427653,126.9874414
181,곱상,서울특별시 용산구 백범로87길 36,고기 요리,만원-2만원,21,3.5,37.5388594,126.9688172
182,서지스테이크,서울특별시 용산구 한강대로84길 11-5,탕 / 찌개 / 전골,만원-2만원,7,3.5,37.5438482,126.97313
183,948 Kitchen,서울특별시 용산구 한강대로23길 55 서관 5F 001-2호,탕 / 찌개 / 전골,만원-2만원,8,3.5,37.5288539,126.9640447
184,강원정,서울특별시 용산구 원효로89길 13-10,탕 / 찌개 / 전골,만원-2만원,12,3.3,37.5403959,126.9678081
185,개미집,서울특별시 용산구 한강대로23길 55 4F,해산물 요리,만원-2만원,9,2.5,37.5288539,126.9640447
186,더함,서울특별시 용산구 청파로47길 52 명신프라자,탕 / 찌개 / 전골,만원-2만원,11,,37.5449039,126.9676204
187,푸주옥,서울특별시 용산구 한강대로17길 11,탕 / 찌개 / 전골,만원-2만원,10,,37.5262103,126.9640496
188,원동미나리삼겹살,서울특별시 용산구 한강대로77길 4-1,고기 요리,만원-2만원,3,,37.5422081,126.9722778
189,춘광사설,서울특별시 용산구 신흥로26길 11-20,퓨전 한식,만원-2만원,3,,37.5455985,126.9835951
190,혼고,서울특별시 용산구 신흥로 89,고기 요리,만원-2만원,2,,37.5456477,126.9854481
191,파르크,서울특별시 용산구 한강대로 지하 112 아모레퍼시픽 B1,퓨전 한식,만원-2만원,22,3.8,37.5516714,126.972922
192,금은돈,서울특별시 용산구 한강대로14가길 14 1F,고기 요리,만원-2만원,4,3.8,37.5241581,126.9649118
193,오근내3닭갈비,서울특별시 용산구 효창원로69길 14,닭 / 오리 요리,만원-2만원,9,3.8,37.5418755,126.9614509
194,열정도 쭈꾸미,서울특별시 용산구 백범로87길 40,해산물 요리,만원-2만원,23,3.7,37.5389556,126.968895
195,조대포,서울특별시 용산구 청파로 249,고기 요리,만원-2만원,5,3.7,37.5418147,126.9704546
196,한강집,서울특별시 용산구 백범로 400,해산물 요리,만원-2만원,12,3.7,37.5357395,126.9730025
197,갯마을,서울특별시 용산구 서빙고로 56,한정식 / 백반 / 정통 한식,만원-2만원,9,3.6,37.5229941,126.9702936
198,치맥라이프,서울특별시 용산구 신흥로 47,닭 / 오리 요리,만원-2만원,4,3.6,37.5427653,126.9874414
199,곱상,서울특별시 용산구 백범로87길 36,고기 요리,만원-2만원,15,3.5,37.5388594,126.9688172
200,서지스테이크,서울특별시 용산구 한강대로84길 11-5,탕 / 찌개 / 전골,만원-2만원,7,3.5,37.5438482,126.97313
201,남영탉,서울특별시 용산구 한강대로80길 12,닭 / 오리 요리,만원-2만원,4,3.5,37.5425052,126.9734891
202,강원정,서울특별시 용산구 원효로89길 13-10,탕 / 찌개 / 전골,만원-2만원,12,3.3,37.5403959,126.9678081
